cpu0;r_a1;r_a2
1597.84;4;4
1600.69;4;4
1603.54;4;4
1606.2;4;4
1608.98;4;4
1611.63;4;4
1614.32;4;4
1616.97;4;4
1619.6;4;4
1622.45;4;4
1625.19;4;4
1627.88;4;4
1630.51;4;4
1633.37;4;4
1636.09;4;4
1638.94;4;4
1641.64;4;4
1644.43;4;4
1647.24;4;4
1650.14;4;4
1653.05;4;5
1655.88;4;5
1656.88;4;5
1658.11;4;5
1659.54;4;5
1659.98;4;5
1659.98;4;5
1659.98;4;5
1661.14;4;5
1663.65;4;5
1666.33;4;5
1668.84;4;5
1671.31;4;5
1673.93;4;5
1676.47;4;5
1679.08;4;5
1681.71;4;5
1684.2;4;5
1686.8;4;5
1689.16;4;5
1691.69;4;5
1694.26;4;5
1696.71;4;5
1699.26;4;5
1701.81;4;5
1704.32;4;5
1706.79;4;5
1709.34;4;5
1712.06;4;5
1714.72;4;5
1717.33;4;5
1717.33;4;5
1719.82;4;5
1722.35;4;5
1724.91;4;5
1727.63;4;5
1730.19;4;5
1732.77;4;5
1735.38;4;5
1737.96;4;5
1740.61;4;5
1743.17;4;5
1745.74;4;5
1748.34;4;5
1750.87;4;5
1753.38;4;5
1756.07;4;5
1758.66;4;5
1761.27;4;5
1763.95;4;5
1766.53;4;5
1769.03;4;5
1771.59;4;5
1774.13;4;5
1776.68;4;5
1779.28;4;5
1781.85;4;5
1784.46;4;5
1786.85;4;5
1789.47;4;5
1791.96;5;5
1794.34;5;5
1795.78;5;5
1796.6;5;5
1798.0;5;5
1798.55;5;5
1798.57;5;5
1798.57;5;5
1798.93;5;5
1800.93;5;5
1803.16;5;5
1805.58;5;5
1807.82;5;5
1810.22;5;5
1812.74;5;5
1814.96;5;5
1817.32;5;5
1819.66;5;5
1821.89;5;5
1824.27;5;5
1826.63;5;5
1828.8;5;5
1831.0;5;5
1833.13;5;5
1835.38;5;5
1837.4;5;5
1839.63;5;5
1841.87;5;5
1844.03;5;5
1846.11;5;5
1848.46;5;5
1850.66;5;5
1852.98;5;5
1855.31;5;5
1857.57;5;5
1859.79;5;5
1861.95;5;5
1864.36;5;5
1864.36;5;5
1866.7;5;5
1868.95;5;5
1871.27;5;5
1873.63;5;5
1875.83;5;5
1878.04;5;5
1880.49;5;5
1882.85;5;5
1885.31;5;5
1887.58;5;5
1889.66;5;5
1892.13;5;5
1894.47;5;5
1896.64;5;5
1899.0;5;5
1901.38;5;5
1903.75;5;5
1906.04;5;5
1908.46;5;5
1910.82;5;5
1913.22;5;5
1915.43;5;6
1917.89;5;6
1919.42;5;6
1919.97;5;6
1921.09;5;6
1922.04;5;6
1922.07;5;6
1922.07;5;6
1922.21;5;6
1923.66;5;6
1925.99;5;6
1928.18;5;6
1930.32;5;6
1932.47;5;6
1934.71;5;6
1936.84;5;6
1939.0;5;6
1941.18;5;6
1943.36;5;6
1945.45;5;6
1947.6;5;6
1949.75;5;6
1951.8;5;6
1954.06;5;6
1956.16;5;6
1958.23;5;6
1960.33;5;6
1962.43;5;6
1964.63;5;6
1966.87;5;6
1968.92;5;6
1971.1;5;6
1973.18;5;6
1975.41;5;6
1977.62;5;6
1979.76;5;6
1981.69;5;6
1983.86;5;6
1985.92;5;6
1988.18;5;6
1990.34;5;6
1990.34;5;6
1992.53;5;6
1994.7;5;6
1996.94;5;6
1998.98;5;6
2001.19;5;6
2003.31;5;6
2005.46;5;6
2007.63;5;6
2009.84;5;6
2011.89;5;6
2014.18;5;6
2016.28;5;6
2018.44;5;6
2020.71;5;6
2022.83;5;6
2024.91;5;6
2026.98;5;6
2029.17;5;6
2031.28;6;6
2033.37;6;6
2034.92;6;6
2035.47;6;6
2036.5;6;6
2037.51;6;6
2037.53;6;6
2037.53;6;6
2037.53;6;6
2038.4;6;6
2040.34;6;6
2042.36;6;6
2044.27;6;6
2046.2;6;6
2048.07;6;6
2050.1;6;6
2052.03;6;6
2054.06;6;6
2056.05;6;6
2057.91;6;6
2059.8;6;6
2061.76;6;6
2063.7;6;6
2065.81;6;6
2067.72;6;6
2069.63;6;6
2071.52;6;6
2073.4;6;6
2075.47;6;6
2077.36;6;6
2079.23;6;6
2081.23;6;6
2083.19;6;6
2085.13;6;6
2087.28;6;6
2089.26;6;6
2091.12;6;6
2092.9;6;6
2094.8;6;6
2096.74;6;6
2098.84;6;6
2100.83;6;6
2102.71;6;6
2104.58;6;6
2106.46;6;6
2106.46;6;6
2108.45;6;6
2110.46;6;6
2112.48;6;6
2114.41;6;6
2116.36;6;6
2118.32;6;6
2120.26;6;6
2122.18;6;6
2124.17;6;6
2126.11;6;6
2127.93;6;6
2129.83;6;6
2131.82;6;6
2133.85;6;6
2135.77;6;6
2137.65;6;7
2139.14;6;7
2139.32;6;7
2140.16;6;7
2141.03;6;7
2141.23;6;7
2141.23;6;7
2141.23;6;7
2141.23;6;7
2141.9;6;7
2143.69;6;7
2145.31;6;7
2146.85;6;7
2148.44;6;7
2150.11;6;7
2151.94;6;7
2153.66;6;7
2155.49;6;7
2157.11;6;7
2158.76;6;7
2160.49;6;7
2162.29;6;7
2163.98;6;7
2165.66;6;7
2167.5;6;7
2169.07;6;7
2170.91;6;7
2172.7;6;7
2174.44;6;7
2176.24;6;7
2177.94;6;7
2179.53;6;7
2181.08;6;7
2182.96;6;7
2184.74;6;7
2186.54;6;7
2188.33;6;7
2190.06;6;7
2191.89;6;7
2193.64;6;7
2195.3;6;7
2196.98;6;7
2198.66;6;7
2200.48;6;7
2200.48;6;7
2202.27;6;7
2204.07;6;7
2205.83;6;7
2207.59;6;7
2209.38;6;7
2211.08;6;7
2212.79;6;7
2214.5;6;7
2216.19;6;7
2217.95;6;7
2219.79;6;7
2221.51;6;7
2223.33;6;7
2225.15;6;7
2226.8;6;7
2228.66;7;7
2230.08;7;7
2230.12;7;7
2230.76;7;7
2231.42;7;7
2231.84;7;7
2231.86;7;7
2231.86;7;7
2231.86;7;7
2231.86;7;7
2232.16;7;7
2233.23;7;7
2234.74;7;7
2236.07;7;7
2237.49;7;7
2238.97;7;7
2240.55;7;7
2242.07;7;7
2243.59;7;7
2245.11;7;7
2246.59;7;7
2247.95;7;7
2249.6;7;7
2251.09;7;7
2252.65;7;7
2254.06;7;7
2255.49;7;7
2257.06;7;7
2258.76;7;7
2260.35;7;7
2262.02;7;7
2263.65;7;7
2265.19;7;7
2266.71;7;7
2268.25;7;7
2269.8;7;7
2271.4;7;7
2272.89;7;7
2274.34;7;7
2276.08;7;7
2277.63;7;7
2279.08;7;7
2280.49;7;7
2281.96;7;7
2283.52;7;7
2283.52;7;7
2285.19;7;7
2286.73;7;7
2288.01;7;7
2289.5;7;7
2291.14;7;7
2292.6;7;7
2293.98;7;7
2295.49;7;7
2297.09;7;7
2298.53;7;7
2299.95;7;7
2301.42;7;7
2302.98;7;7
2304.58;7;7
2306.04;7;8
2307.56;7;8
2307.6;7;8
2308.03;7;8
2308.62;7;8
2308.96;7;8
2308.98;7;8
2308.98;7;8
2308.98;7;8
2308.98;7;8
2308.98;7;8
2309.51;7;8
2310.69;7;8
2312.02;7;8
2313.25;7;8
2314.35;7;8
2315.69;7;8
2316.9;7;8
2318.13;7;8
2319.38;7;8
2320.64;7;8
2321.77;7;8
2323.07;7;8
2324.35;7;8
2325.67;7;8
2327.05;7;8
2328.33;7;8
2329.64;7;8
2330.92;7;8
2332.26;7;8
2333.56;7;8
2334.75;7;8
2336.15;7;8
2337.49;7;8
2338.72;7;8
2339.92;7;8
2340.93;7;8
2342.17;7;8
2343.49;7;8
2344.69;7;8
2345.96;7;8
2347.34;7;8
2347.34;7;8
2348.61;7;8
2349.8;7;8
2351.06;7;8
2352.48;7;8
2353.87;7;8
2355.27;7;8
2356.56;7;8
2357.9;7;8
2359.11;7;8
2360.36;7;8
2361.41;7;8
2362.66;7;8
2363.92;7;8
2365.17;7;8
2366.45;7;8
2367.68;7;8
2368.91;7;8
2370.06;8;8
2371.23;8;8
2371.26;8;8
2371.52;8;8
2371.87;8;8
2372.17;8;8
2372.19;8;8
2372.19;8;8
2372.19;8;8
2372.19;8;8
2372.19;8;8
2372.19;8;8
2372.65;8;8
2373.38;8;8
2374.52;8;8
2375.57;8;8
2376.67;8;8
2377.72;8;8
2378.87;8;8
2379.89;8;8
2381.08;8;8
2382.17;8;8
2383.26;8;8
2384.38;8;8
2385.37;8;8
2386.26;8;8
2387.33;8;8
2388.4;8;8
2389.33;8;8
2390.31;8;8
2391.44;8;8
2392.43;8;8
2393.43;8;8
2394.36;8;8
2395.36;8;8
2396.34;8;8
2397.46;8;8
2398.61;8;8
2398.61;8;8
2399.64;8;8
2400.56;8;8
2401.65;8;8
2402.49;8;8
2403.41;8;8
2404.38;8;8
2405.37;8;8
2406.3;8;8
2407.41;8;8
2408.45;8;8
2409.32;8;8
2410.42;8;8
2411.43;8;8
2412.3;8;8
2413.14;8;8
2414.15;8;8
2415.23;8;8
2416.27;8;8
2417.17;8;8
2418.19;8;8
2419.15;8;8
2420.13;8;9
2420.93;8;9
2420.93;8;9
2421.12;8;9
2421.37;8;9
2421.54;8;9
2421.73;8;9
2421.73;8;9
2421.74;8;9
2421.74;8;9
2421.74;8;9
2421.74;8;9
2421.74;8;9
2421.74;8;9
2421.77;8;9
2422.24;8;9
2422.95;8;9
2423.75;8;9
2424.34;8;9
2425.16;8;9
2426.22;8;9
2427.14;8;9
2427.85;8;9
2428.58;8;9
2429.39;8;9
2430.14;8;9
2430.85;8;9
2431.73;8;9
2432.49;8;9
2433.37;8;9
2433.99;8;9
2434.88;8;9
2435.7;8;9
2436.4;8;9
2436.4;8;9
2437.2;8;9
2437.92;8;9
2438.78;8;9
2439.66;8;9
2440.5;8;9
2441.37;8;9
2442.2;8;9
2443.02;8;9
2443.62;8;9
2444.46;8;9
2445.31;8;9
2446.16;8;9
2446.98;8;9
2447.68;8;9
2448.66;8;9
2449.45;8;9
2450.13;8;9
2451.01;8;9
2451.87;8;9
2452.65;8;9
2453.4;8;9
2454.29;8;9
2455.18;8;9
2456.08;8;9
2456.91;8;9
2457.82;9;9
2458.47;9;9
2458.49;9;9
2458.53;9;9
2458.85;9;9
2459.0;9;9
2459.13;9;9
2459.13;9;9
2459.13;9;9
2459.14;9;9
2459.14;9;9
2459.14;9;9
2459.14;9;9
2459.14;9;9
2459.14;9;9
2459.14;9;9
2459.19;9;9
2459.34;9;9
2459.67;9;9
2460.28;9;9
2460.89;9;9
2461.54;9;9
2462.14;9;9
2462.84;9;9
2463.33;9;9
2463.89;9;9
2464.36;9;9
2464.93;9;9
2465.53;9;9
2466.18;9;9
2466.78;9;9
2467.34;9;9
2467.34;9;9
2468.05;9;9
2468.6;9;9
2469.21;9;9
2469.72;9;9
2470.22;9;9
2470.9;9;9
2471.44;9;9
2472.03;9;9
2472.57;9;9
2473.3;9;9
2473.87;9;9
2474.52;9;9
2474.97;9;9
2475.73;9;9
2476.47;9;9
2477.02;9;9
2477.6;9;9
2478.02;9;9
2478.47;9;9
2479.14;9;9
2479.73;9;9
2480.45;9;9
2480.96;9;9
2481.52;9;9
2482.14;9;9
2482.81;9;9
2483.29;9;9
