cpu0;r_a1;r_a2
1628.5;4;4
1631.26;4;4
1634.35;4;4
1637.28;4;4
1640.34;4;4
1643.29;4;4
1646.12;4;4
1649.01;4;4
1651.95;4;4
1654.78;4;4
1657.67;4;4
1660.53;4;4
1663.36;4;4
1666.15;4;4
1669.03;4;4
1672.26;4;4
1675.04;4;4
1675.04;4;4
1677.82;4;4
1680.51;4;4
1683.36;4;4
1686.2;4;4
1689.06;4;5
1691.84;4;5
1692.65;4;5
1694.38;4;5
1695.75;4;5
1695.77;4;5
1695.77;4;5
1697.4;4;5
1700.21;4;5
1702.95;4;5
1705.55;4;5
1708.16;4;5
1710.83;4;5
1713.48;4;5
1716.06;4;5
1718.73;4;5
1721.48;4;5
1724.29;4;5
1727.03;4;5
1729.74;4;5
1732.31;4;5
1735.17;4;5
1737.73;4;5
1740.41;4;5
1743.0;4;5
1745.61;4;5
1748.39;4;5
1751.57;4;5
1754.39;4;5
1757.08;4;5
1759.75;4;5
1762.36;4;5
1765.14;4;5
1767.79;4;5
1770.5;4;5
1773.21;4;5
1775.81;4;5
1778.38;4;5
1781.01;4;5
1783.56;4;5
1786.24;4;5
1789.1;4;5
1792.0;4;5
1794.75;4;5
1797.28;4;5
1799.95;4;5
1802.54;4;5
1805.3;4;5
1807.87;4;5
1810.39;4;5
1813.06;4;5
1815.64;4;5
1818.15;4;5
1820.83;4;5
1823.52;4;5
1826.43;4;5
1829.08;4;5
1831.77;4;5
1834.27;4;5
1836.98;4;5
1839.48;5;5
1840.37;5;5
1841.81;5;5
1843.24;5;5
1843.88;5;5
1843.88;5;5
1844.08;5;5
1846.04;5;5
1848.46;5;5
1850.92;5;5
1853.52;5;5
1856.23;5;5
1858.84;5;5
1858.84;5;5
1861.28;5;5
1863.51;5;5
1866.2;5;5
1868.89;5;5
1871.38;5;5
1873.68;5;5
1875.91;5;5
1878.41;5;5
1880.89;5;5
1883.24;5;5
1885.73;5;5
1887.93;5;5
1890.34;5;5
1892.78;5;5
1895.52;5;5
1898.01;5;5
1900.52;5;5
1902.92;5;5
1905.48;5;5
1907.82;5;5
1910.3;5;5
1912.66;5;5
1915.08;5;5
1917.54;5;5
1919.98;5;5
1922.33;5;5
1924.68;5;5
1927.28;5;5
1929.8;5;5
1932.33;5;5
1934.82;5;5
1937.37;5;5
1939.72;5;5
1942.32;5;5
1944.83;5;5
1947.15;5;5
1949.8;5;5
1952.37;5;5
1954.75;5;5
1957.3;5;5
1959.84;5;5
1962.53;5;5
1965.2;5;5
1967.88;5;5
1970.22;5;5
1972.52;5;5
1974.73;5;6
1976.15;5;6
1977.11;5;6
1978.44;5;6
1978.97;5;6
1978.97;5;6
1978.97;5;6
1979.55;5;6
1981.67;5;6
1984.01;5;6
1986.35;5;6
1988.61;5;6
1990.87;5;6
1992.94;5;6
1995.36;5;6
1997.92;5;6
2000.3;5;6
2002.34;5;6
2004.77;5;6
2007.15;5;6
2009.3;5;6
2011.58;5;6
2013.64;5;6
2015.76;5;6
2017.99;5;6
2020.41;5;6
2022.51;5;6
2024.66;5;6
2024.66;5;6
2026.8;5;6
2029.05;5;6
2031.22;5;6
2033.46;5;6
2035.77;5;6
2038.07;5;6
2040.28;5;6
2042.61;5;6
2045.01;5;6
2047.24;5;6
2049.58;5;6
2051.88;5;6
2053.99;5;6
2056.34;5;6
2058.49;5;6
2060.81;5;6
2063.18;5;6
2065.39;5;6
2067.61;5;6
2069.88;5;6
2072.16;5;6
2074.67;5;6
2076.93;5;6
2079.14;5;6
2081.49;5;6
2083.97;5;6
2086.47;5;6
2088.77;5;6
2091.05;5;6
2093.25;5;6
2095.41;5;6
2097.56;6;6
2099.34;6;6
2099.89;6;6
2100.95;6;6
2101.86;6;6
2101.88;6;6
2101.88;6;6
2101.96;6;6
2103.42;6;6
2105.47;6;6
2107.39;6;6
2109.53;6;6
2111.61;6;6
2113.65;6;6
2115.79;6;6
2117.88;6;6
2119.78;6;6
2121.87;6;6
2123.93;6;6
2125.84;6;6
2127.79;6;6
2129.72;6;6
2131.87;6;6
2133.94;6;6
2136.05;6;6
2137.87;6;6
2139.95;6;6
2141.84;6;6
2143.84;6;6
2145.92;6;6
2147.82;6;6
2149.79;6;6
2151.85;6;6
2151.85;6;6
2153.9;6;6
2155.95;6;6
2157.96;6;6
2159.79;6;6
2161.88;6;6
2163.79;6;6
2165.82;6;6
2167.84;6;6
2169.96;6;6
2172.07;6;6
2174.13;6;6
2176.15;6;6
2178.12;6;6
2180.05;6;6
2182.11;6;6
2184.19;6;6
2186.34;6;6
2188.43;6;6
2190.33;6;6
2192.22;6;6
2194.18;6;6
2196.03;6;6
2198.0;6;6
2200.14;6;6
2201.91;6;6
2203.93;6;6
2205.77;6;7
2207.42;6;7
2207.67;6;7
2208.81;6;7
2209.78;6;7
2209.79;6;7
2209.79;6;7
2209.79;6;7
2210.54;6;7
2212.46;6;7
2214.15;6;7
2215.91;6;7
2217.71;6;7
2219.45;6;7
2221.37;6;7
2223.17;6;7
2224.97;6;7
2226.98;6;7
2228.74;6;7
2230.67;6;7
2232.41;6;7
2234.49;6;7
2236.24;6;7
2238.11;6;7
2239.95;6;7
2241.81;6;7
2243.56;6;7
2245.38;6;7
2247.26;6;7
2249.01;6;7
2250.91;6;7
2252.47;6;7
2254.24;6;7
2256.15;6;7
2258.0;6;7
2259.72;6;7
2261.55;6;7
2263.17;6;7
2263.17;6;7
2264.83;6;7
2266.62;6;7
2268.35;6;7
2270.03;6;7
2271.82;6;7
2273.47;6;7
2275.08;6;7
2276.83;6;7
2278.6;6;7
2280.38;6;7
2282.01;6;7
2283.66;6;7
2285.29;6;7
2287.17;6;7
2288.92;6;7
2290.78;6;7
2292.57;6;7
2294.39;6;7
2296.15;6;7
2297.77;6;7
2299.49;6;7
2301.3;7;7
2303.2;7;7
2303.24;7;7
2304.04;7;7
2304.91;7;7
2305.34;7;7
2305.35;7;7
2305.35;7;7
2305.35;7;7
2305.95;7;7
2307.51;7;7
2309.1;7;7
2310.72;7;7
2312.34;7;7
2313.87;7;7
2315.43;7;7
2317.05;7;7
2318.62;7;7
2320.19;7;7
2321.88;7;7
2323.52;7;7
2325.12;7;7
2326.47;7;7
2328.08;7;7
2329.52;7;7
2331.29;7;7
2332.75;7;7
2334.43;7;7
2336.08;7;7
2337.82;7;7
2339.45;7;7
2341.09;7;7
2342.79;7;7
2344.59;7;7
2346.14;7;7
2347.72;7;7
2349.27;7;7
2350.75;7;7
2352.19;7;7
2353.87;7;7
2355.38;7;7
2355.38;7;7
2357.07;7;7
2358.78;7;7
2360.49;7;7
2362.17;7;7
2363.79;7;7
2365.39;7;7
2366.88;7;7
2368.33;7;7
2370.03;7;7
2371.55;7;7
2373.39;7;7
2374.94;7;7
2376.73;7;7
2378.37;7;7
2379.95;7;7
2381.55;7;7
2383.28;7;7
2384.92;7;7
2386.5;7;8
2388.07;7;8
2388.21;7;8
2388.97;7;8
2389.72;7;8
2390.05;7;8
2390.06;7;8
2390.06;7;8
2390.06;7;8
2390.06;7;8
2390.21;7;8
2391.03;7;8
2392.3;7;8
2393.73;7;8
2395.25;7;8
2396.61;7;8
2398.08;7;8
2399.62;7;8
2400.88;7;8
2402.24;7;8
2403.56;7;8
2404.99;7;8
2406.42;7;8
2407.76;7;8
2408.99;7;8
2410.32;7;8
2411.68;7;8
2413.02;7;8
2414.44;7;8
2415.86;7;8
2417.37;7;8
2418.81;7;8
2420.25;7;8
2421.89;7;8
2423.38;7;8
2424.88;7;8
2426.35;7;8
2427.79;7;8
2429.41;7;8
2430.76;7;8
2432.24;7;8
2433.8;7;8
2435.24;7;8
2436.66;7;8
2438.06;7;8
2438.06;7;8
2439.43;7;8
2440.83;7;8
2442.37;7;8
2443.6;7;8
2445.04;7;8
2446.67;7;8
2448.09;7;8
2449.6;7;8
2451.16;7;8
2452.67;7;8
2454.05;7;8
2455.55;7;8
2457.0;7;8
2458.43;7;8
2459.91;8;8
2461.42;8;8
2461.66;8;8
2462.11;8;8
2462.74;8;8
2463.3;8;8
2463.3;8;8
2463.31;8;8
2463.31;8;8
2463.31;8;8
2463.31;8;8
2463.79;8;8
2464.88;8;8
2466.03;8;8
2467.26;8;8
2468.57;8;8
2469.47;8;8
2470.6;8;8
2471.79;8;8
2472.94;8;8
2474.13;8;8
2475.23;8;8
2476.59;8;8
2477.81;8;8
2479.01;8;8
2480.25;8;8
2481.49;8;8
2482.78;8;8
2483.94;8;8
2485.03;8;8
2486.09;8;8
2487.17;8;8
2488.42;8;8
2489.54;8;8
2490.74;8;8
2491.85;8;8
2493.08;8;8
2494.02;8;8
2495.21;8;8
2496.48;8;8
2497.67;8;8
2498.73;8;8
2499.91;8;8
2501.13;8;8
2502.3;8;8
2503.58;8;8
2504.78;8;8
2505.93;8;8
2505.93;8;8
2507.3;8;8
2508.53;8;8
2509.77;8;8
2510.88;8;8
2512.06;8;8
2513.21;8;8
2514.47;8;8
2515.53;8;8
2516.8;8;8
2518.09;8;8
2519.24;8;8
2520.49;8;9
2521.62;8;9
2521.81;8;9
2522.12;8;9
2522.61;8;9
2522.98;8;9
2523.3;8;9
2523.31;8;9
2523.31;8;9
2523.31;8;9
2523.31;8;9
2523.31;8;9
2523.31;8;9
2523.78;8;9
2524.77;8;9
2525.85;8;9
2526.82;8;9
2527.82;8;9
2528.79;8;9
2529.91;8;9
2530.88;8;9
2531.96;8;9
2532.97;8;9
2533.87;8;9
2534.91;8;9
2535.9;8;9
2536.84;8;9
2537.94;8;9
2538.89;8;9
2540.0;8;9
2541.07;8;9
2542.05;8;9
2543.08;8;9
2544.24;8;9
2545.19;8;9
2546.19;8;9
2547.19;8;9
2548.27;8;9
2549.39;8;9
2550.44;8;9
2551.3;8;9
2552.51;8;9
2553.37;8;9
2554.32;8;9
2555.42;8;9
2556.51;8;9
2557.51;8;9
2557.51;8;9
2558.53;8;9
2559.53;8;9
2560.36;8;9
2561.53;8;9
2562.47;8;9
2563.43;8;9
2564.56;8;9
2565.54;8;9
2566.57;8;9
2567.72;8;9
2568.71;8;9
2569.64;8;9
2570.75;9;9
2571.73;9;9
2571.96;9;9
2572.17;9;9
2572.38;9;9
2572.6;9;9
2572.97;9;9
2572.97;9;9
2572.99;9;9
2572.99;9;9
2572.99;9;9
2572.99;9;9
2572.99;9;9
2572.99;9;9
2573.21;9;9
2573.88;9;9
2574.68;9;9
2575.53;9;9
2576.37;9;9
2577.03;9;9
2577.77;9;9
2578.44;9;9
2579.34;9;9
2580.18;9;9
2581.02;9;9
2581.84;9;9
2582.62;9;9
2583.49;9;9
2584.39;9;9
2585.3;9;9
2586.26;9;9
2587.06;9;9
2587.82;9;9
2588.46;9;9
2589.28;9;9
2590.14;9;9
2590.95;9;9
2591.79;9;9
2592.64;9;9
2593.33;9;9
2594.25;9;9
2595.13;9;9
2595.94;9;9
2596.71;9;9
2596.71;9;9
2597.55;9;9
2598.36;9;9
2599.07;9;9
2599.91;9;9
2600.71;9;9
2601.56;9;9
2602.41;9;9
2603.12;9;9
2603.82;9;9
2604.74;9;9
2605.49;9;9
2606.15;9;9
2606.84;9;9
2607.6;9;9
2608.32;9;9
