cpu0;r_a1;r_a2
1613.22;4;4
1613.22;4;4
1616.22;4;4
1618.88;4;4
1621.74;4;4
1624.53;4;4
1627.34;4;4
1630.15;4;4
1633.02;4;4
1635.95;4;4
1638.8;4;4
1641.74;4;4
1644.63;4;4
1647.57;4;4
1650.5;4;4
1653.13;4;4
1656.06;4;4
1659.01;4;4
1662.03;4;4
1664.8;4;4
1667.78;4;4
1670.65;4;5
1673.62;4;5
1674.46;4;5
1675.92;4;5
1677.13;4;5
1677.15;4;5
1677.15;4;5
1678.98;4;5
1681.58;4;5
1684.23;4;5
1686.92;4;5
1689.74;4;5
1692.29;4;5
1694.96;4;5
1697.69;4;5
1700.42;4;5
1703.12;4;5
1705.85;4;5
1708.55;4;5
1711.2;4;5
1713.88;4;5
1716.69;4;5
1719.35;4;5
1722.2;4;5
1725.05;4;5
1727.73;4;5
1730.5;4;5
1733.17;4;5
1735.74;4;5
1738.19;4;5
1740.76;4;5
1743.44;4;5
1746.07;4;5
1748.69;4;5
1751.36;4;5
1754.2;4;5
1756.8;4;5
1759.41;4;5
1761.94;4;5
1764.73;4;5
1767.31;4;5
1769.96;4;5
1772.73;4;5
1775.4;4;5
1778.14;4;5
1780.96;4;5
1783.79;4;5
1786.39;4;5
1789.21;4;5
1791.78;4;5
1794.42;4;5
1797.05;4;5
1799.7;4;5
1802.31;4;5
1804.85;4;5
1807.64;4;5
1810.33;4;5
1810.33;4;5
1813.03;4;5
1815.85;4;5
1818.63;5;5
1821.35;5;5
1822.29;5;5
1823.53;5;5
1825.25;5;5
1825.35;5;5
1825.35;5;5
1825.76;5;5
1827.94;5;5
1830.51;5;5
1832.76;5;5
1835.32;5;5
1837.94;5;5
1840.39;5;5
1842.94;5;5
1845.43;5;5
1847.92;5;5
1850.46;5;5
1852.96;5;5
1855.51;5;5
1857.93;5;5
1860.42;5;5
1862.76;5;5
1865.2;5;5
1867.73;5;5
1870.22;5;5
1872.6;5;5
1874.99;5;5
1877.43;5;5
1879.77;5;5
1882.04;5;5
1884.4;5;5
1886.87;5;5
1889.14;5;5
1891.66;5;5
1894.07;5;5
1896.68;5;5
1899.29;5;5
1901.87;5;5
1904.42;5;5
1906.9;5;5
1909.39;5;5
1911.99;5;5
1914.22;5;5
1916.63;5;5
1919.2;5;5
1921.57;5;5
1924.06;5;5
1926.58;5;5
1928.93;5;5
1931.49;5;5
1934.0;5;5
1936.45;5;5
1938.91;5;5
1941.43;5;5
1943.87;5;5
1946.44;5;5
1948.87;5;5
1951.42;5;5
1953.91;5;5
1956.3;5;6
1957.67;5;6
1958.52;5;6
1959.9;5;6
1960.48;5;6
1960.48;5;6
1960.48;5;6
1961.24;5;6
1961.24;5;6
1963.45;5;6
1965.4;5;6
1967.79;5;6
1970.16;5;6
1972.45;5;6
1974.75;5;6
1977.11;5;6
1979.45;5;6
1981.66;5;6
1983.82;5;6
1986.09;5;6
1988.28;5;6
1990.53;5;6
1992.69;5;6
1994.88;5;6
1997.16;5;6
1999.47;5;6
2001.66;5;6
2003.88;5;6
2006.14;5;6
2008.32;5;6
2010.55;5;6
2012.67;5;6
2014.92;5;6
2017.15;5;6
2019.22;5;6
2021.47;5;6
2023.88;5;6
2026.11;5;6
2028.46;5;6
2030.64;5;6
2032.96;5;6
2035.27;5;6
2037.42;5;6
2039.44;5;6
2041.67;5;6
2043.91;5;6
2046.09;5;6
2048.41;5;6
2050.78;5;6
2053.06;5;6
2055.41;5;6
2057.83;5;6
2060.2;5;6
2062.58;5;6
2064.88;5;6
2067.12;5;6
2069.53;5;6
2071.64;5;6
2073.8;5;6
2076.03;5;6
2078.36;6;6
2080.17;6;6
2080.81;6;6
2081.75;6;6
2082.68;6;6
2082.71;6;6
2082.71;6;6
2082.77;6;6
2084.15;6;6
2086.19;6;6
2088.26;6;6
2090.38;6;6
2092.51;6;6
2094.69;6;6
2096.91;6;6
2099.02;6;6
2101.13;6;6
2103.22;6;6
2103.22;6;6
2105.33;6;6
2107.19;6;6
2109.34;6;6
2111.49;6;6
2113.55;6;6
2115.65;6;6
2117.72;6;6
2119.74;6;6
2121.95;6;6
2124.18;6;6
2126.34;6;6
2128.32;6;6
2130.45;6;6
2132.33;6;6
2134.37;6;6
2136.38;6;6
2138.4;6;6
2140.52;6;6
2142.51;6;6
2144.63;6;6
2146.42;6;6
2148.46;6;6
2150.44;6;6
2152.28;6;6
2154.22;6;6
2156.22;6;6
2158.21;6;6
2160.16;6;6
2162.28;6;6
2164.4;6;6
2166.4;6;6
2168.58;6;6
2170.59;6;6
2172.54;6;6
2174.61;6;6
2176.77;6;6
2178.72;6;6
2180.93;6;6
2183.06;6;6
2184.95;6;6
2187.16;6;6
2189.35;6;6
2191.08;6;7
2191.28;6;7
2192.41;6;7
2193.45;6;7
2193.47;6;7
2193.47;6;7
2193.47;6;7
2193.98;6;7
2195.65;6;7
2197.49;6;7
2199.26;6;7
2201.14;6;7
2203.0;6;7
2204.8;6;7
2206.63;6;7
2208.51;6;7
2210.46;6;7
2212.36;6;7
2214.07;6;7
2215.92;6;7
2217.63;6;7
2217.63;6;7
2219.41;6;7
2221.23;6;7
2222.97;6;7
2224.79;6;7
2226.51;6;7
2228.37;6;7
2230.35;6;7
2232.2;6;7
2234.03;6;7
2235.75;6;7
2237.64;6;7
2239.49;6;7
2241.22;6;7
2242.88;6;7
2244.67;6;7
2246.57;6;7
2248.43;6;7
2250.32;6;7
2252.18;6;7
2254.11;6;7
2255.86;6;7
2257.58;6;7
2259.3;6;7
2261.18;6;7
2263.07;6;7
2264.95;6;7
2266.74;6;7
2268.56;6;7
2270.45;6;7
2272.3;6;7
2273.99;6;7
2275.77;6;7
2277.55;6;7
2279.42;6;7
2281.1;6;7
2282.96;6;7
2284.9;6;7
2286.82;6;7
2288.64;7;7
2288.67;7;7
2289.55;7;7
2290.33;7;7
2290.73;7;7
2290.75;7;7
2290.75;7;7
2290.75;7;7
2291.06;7;7
2292.36;7;7
2294.07;7;7
2295.68;7;7
2297.33;7;7
2298.98;7;7
2300.74;7;7
2302.33;7;7
2304.05;7;7
2305.67;7;7
2307.25;7;7
2308.95;7;7
2310.52;7;7
2312.12;7;7
2313.71;7;7
2313.71;7;7
2315.29;7;7
2316.86;7;7
2318.48;7;7
2320.05;7;7
2321.58;7;7
2323.09;7;7
2324.75;7;7
2326.26;7;7
2327.92;7;7
2329.43;7;7
2331.15;7;7
2332.8;7;7
2334.41;7;7
2335.99;7;7
2337.77;7;7
2339.47;7;7
2341.08;7;7
2342.73;7;7
2344.49;7;7
2346.11;7;7
2347.84;7;7
2349.43;7;7
2351.09;7;7
2352.85;7;7
2354.58;7;7
2356.11;7;7
2357.8;7;7
2359.49;7;7
2361.16;7;7
2362.7;7;7
2364.3;7;7
2365.92;7;7
2367.64;7;7
2369.15;7;7
2370.81;7;7
2372.4;7;7
2373.9;7;8
2374.01;7;8
2374.4;7;8
2375.02;7;8
2375.35;7;8
2375.36;7;8
2375.36;7;8
2375.36;7;8
2375.36;7;8
2375.72;7;8
2376.9;7;8
2378.34;7;8
2379.68;7;8
2381.19;7;8
2382.73;7;8
2384.28;7;8
2385.72;7;8
2387.15;7;8
2388.54;7;8
2390.03;7;8
2391.5;7;8
2392.85;7;8
2394.3;7;8
2395.74;7;8
2397.16;7;8
2398.7;7;8
2398.7;7;8
2400.22;7;8
2401.65;7;8
2403.15;7;8
2404.57;7;8
2405.96;7;8
2407.35;7;8
2408.81;7;8
2410.09;7;8
2411.62;7;8
2413.19;7;8
2414.51;7;8
2415.9;7;8
2417.37;7;8
2418.86;7;8
2420.38;7;8
2421.81;7;8
2422.98;7;8
2424.34;7;8
2425.9;7;8
2427.19;7;8
2428.52;7;8
2430.0;7;8
2431.46;7;8
2432.89;7;8
2434.36;7;8
2435.76;7;8
2437.15;7;8
2438.57;7;8
2439.89;7;8
2441.2;7;8
2442.71;7;8
2444.15;7;8
2445.61;7;8
2447.07;8;8
2447.32;8;8
2447.58;8;8
2447.89;8;8
2448.51;8;8
2448.53;8;8
2448.53;8;8
2448.53;8;8
2448.53;8;8
2448.53;8;8
2449.02;8;8
2450.2;8;8
2451.43;8;8
2452.53;8;8
2453.73;8;8
2455.05;8;8
2456.18;8;8
2457.51;8;8
2458.63;8;8
2459.91;8;8
2460.93;8;8
2462.2;8;8
2463.2;8;8
2464.48;8;8
2465.68;8;8
2466.74;8;8
2467.85;8;8
2467.85;8;8
2468.87;8;8
2470.0;8;8
2471.21;8;8
2472.32;8;8
2473.61;8;8
2474.86;8;8
2476.19;8;8
2477.36;8;8
2478.51;8;8
2479.68;8;8
2480.87;8;8
2482.17;8;8
2483.22;8;8
2484.44;8;8
2485.62;8;8
2486.77;8;8
2487.85;8;8
2489.03;8;8
2490.27;8;8
2491.49;8;8
2492.66;8;8
2493.88;8;8
2495.22;8;8
2496.53;8;8
2497.7;8;8
2498.83;8;8
2500.1;8;8
2501.21;8;8
2502.4;8;8
2503.44;8;8
2504.81;8;8
2506.0;8;8
2507.06;8;9
2507.29;8;9
2507.62;8;9
2507.88;8;9
2508.37;8;9
2508.37;8;9
2508.38;8;9
2508.38;8;9
2508.38;8;9
2508.38;8;9
2508.38;8;9
2508.43;8;9
2508.91;8;9
2509.95;8;9
2510.95;8;9
2511.97;8;9
2513.15;8;9
2514.29;8;9
2515.38;8;9
2516.49;8;9
2517.45;8;9
2518.44;8;9
2519.52;8;9
2520.36;8;9
2521.34;8;9
2522.41;8;9
2522.41;8;9
2523.46;8;9
2524.45;8;9
2525.53;8;9
2526.68;8;9
2527.48;8;9
2528.56;8;9
2529.51;8;9
2530.51;8;9
2531.69;8;9
2532.68;8;9
2533.72;8;9
2534.77;8;9
2535.84;8;9
2536.85;8;9
2537.92;8;9
2539.04;8;9
2539.87;8;9
2540.73;8;9
2541.7;8;9
2542.68;8;9
2543.82;8;9
2544.8;8;9
2545.96;8;9
2547.04;8;9
2548.16;8;9
2549.18;8;9
2550.21;8;9
2551.38;8;9
2552.44;8;9
2553.47;8;9
2554.51;8;9
2555.49;8;9
2556.5;8;9
2557.33;9;9
2557.55;9;9
2557.65;9;9
2558.04;9;9
2558.23;9;9
2558.46;9;9
2558.47;9;9
2558.48;9;9
2558.48;9;9
2558.48;9;9
2558.48;9;9
2558.48;9;9
2558.48;9;9
2558.51;9;9
2558.83;9;9
2559.54;9;9
2560.16;9;9
2561.01;9;9
2561.65;9;9
2562.36;9;9
2562.89;9;9
2563.52;9;9
2564.46;9;9
2565.2;9;9
2565.89;9;9
2566.68;9;9
2566.68;9;9
2567.59;9;9
2568.52;9;9
2569.29;9;9
2570.15;9;9
2570.86;9;9
2571.46;9;9
2572.18;9;9
2573.06;9;9
2573.85;9;9
2574.73;9;9
2575.39;9;9
2576.24;9;9
2577.13;9;9
2578.05;9;9
2578.89;9;9
2579.75;9;9
2580.48;9;9
2581.35;9;9
2582.26;9;9
2583.09;9;9
2583.92;9;9
2584.73;9;9
2585.56;9;9
2586.56;9;9
2587.44;9;9
2588.24;9;9
2589.18;9;9
2590.01;9;9
2590.91;9;9
2591.81;9;9
2592.61;9;9
2593.28;9;9
2594.05;9;9
