time;memory_free;r_a1;r_a2
1.666.825.468.602;2895507456;6;7
1.666.825.468.602;2895728640;6;7
1.666.825.468.602;2895736832;6;7
1.666.825.468.602;2895720448;6;7
1.666.825.468.602;2895728640;6;7
1.666.825.468.602;2895007744;6;7
1.666.825.468.602;2894983168;6;7
1.666.825.468.602;2895024128;6;7
1.666.825.468.602;2895024128;6;7
1.666.825.468.602;2895007744;6;7
1.666.825.468.602;2895167488;6;7
1.666.825.468.602;2895036416;6;7
1.666.825.468.602;2895101952;6;7
1.666.825.468.602;2895003648;6;7
1.666.825.468.602;2895036416;6;7
1.666.825.468.602;2895118336;6;7
1.666.825.468.602;2895126528;6;7
1.666.825.468.602;2895052800;6;7
1.666.825.468.602;2895167488;6;7
1.666.825.468.602;2894979072;6;7
1.666.825.468.602;2895167488;6;7
1.666.825.468.602;2895110144;6;7
1.666.825.468.602;2895171584;6;7
1.666.825.468.602;2895228928;6;7
1.666.825.468.602;2895097856;6;7
1.666.825.468.602;2895405056;6;7
1.666.825.468.602;2895204352;6;7
1.666.825.468.602;2895171584;6;7
1.666.825.468.602;2895319040;6;7
1.666.825.468.602;2895364096;6;7
1.666.825.468.602;2895282176;6;7
1.666.825.468.602;2895343616;6;7
1.666.825.468.602;2895286272;6;7
1.666.825.468.602;2895413248;6;7
1.666.825.468.602;2895331328;6;7
1.666.825.468.602;2895372288;6;7
1.666.825.468.602;2895273984;7;7
1.666.825.468.602;2953920512;7;7
1.666.825.468.602;2903408640;7;7
1.666.825.468.602;2903408640;7;7
1.666.825.468.602;2903384064;7;7
1.666.825.468.602;2960273408;7;7
1.666.825.468.602;3066667008;7;7
1.666.825.468.602;3103363072;7;7
1.666.825.468.602;3109007360;7;7
1.666.825.468.602;3115724800;7;7
1.666.825.468.602;3117129728;7;7
1.666.825.468.602;3117391872;7;7
1.666.825.468.602;3117375488;7;7
1.666.825.468.602;3117899776;7;7
1.666.825.468.602;3117867008;7;7
1.666.825.468.602;3118047232;7;7
1.666.825.468.602;3118145536;7;7
1.666.825.468.602;3118395392;7;7
1.666.825.468.602;3118403584;7;7
1.666.825.468.602;3118555136;7;7
1.666.825.468.602;3118522368;7;7
1.666.825.468.602;3119005696;7;7
1.666.825.468.602;3119063040;7;7
1.666.825.468.602;3119210496;7;7
1.666.825.468.602;3118964736;7;7
1.666.825.468.602;3119226880;7;7
1.666.825.468.602;3119316992;7;7
1.666.825.468.602;3119292416;7;7
1.666.825.468.602;3119308800;7;7
1.666.825.468.602;3118764032;7;7
1.666.825.468.602;3118829568;7;7
1.666.825.468.602;3118968832;7;7
1.666.825.468.602;3118977024;7;7
1.666.825.468.602;3118972928;7;7
1.666.825.468.602;3119063040;7;7
1.666.825.468.602;3119063040;7;7
1.666.825.468.602;3119112192;7;7
1.666.825.468.602;3119071232;7;7
1.666.825.468.602;3119005696;7;7
1.666.825.468.602;3119104000;7;7
1.666.825.468.602;3118972928;7;7
1.666.825.468.602;3119054848;7;7
1.666.825.468.602;3119554560;7;7
1.666.825.468.602;3119521792;7;7
1.666.825.468.602;3119722496;7;7
1.666.825.468.602;3119665152;7;7
1.666.825.468.602;3120107520;7;7
1.666.825.468.602;3120189440;7;7
1.666.825.468.602;3118714880;7;7
1.666.825.468.602;3118526464;7;7
1.666.825.468.602;3118743552;7;7
1.666.825.468.602;3118858240;7;7
1.666.825.468.602;3118841856;7;7
1.666.825.468.602;3118710784;7;7
1.666.825.468.602;3118710784;7;7
1.666.825.468.602;3118817280;7;7
1.666.825.468.602;3118948352;7;7
1.666.825.468.602;3118903296;7;7
1.666.825.468.602;3118993408;7;7
1.666.825.468.602;3118870528;7;7
1.666.825.468.602;3118977024;7;8
1.666.825.468.602;3134611456;7;8
1.666.825.468.602;3169472512;7;8
1.666.825.468.602;3142414336;7;8
1.666.825.468.602;3127189504;7;8
1.666.825.468.602;3183788032;7;8
1.666.825.468.602;3248279552;7;8
1.666.825.468.602;3323518976;7;8
1.666.825.468.602;3336028160;7;8
1.666.825.468.602;3339448320;7;8
1.666.825.468.602;3341418496;7;8
1.666.825.468.602;3342036992;7;8
1.666.825.468.602;3342254080;7;8
1.666.825.468.602;3342745600;7;8
1.666.825.468.602;3342868480;7;8
1.666.825.468.602;3342737408;7;8
1.666.825.468.602;3342835712;7;8
1.666.825.468.602;3343110144;7;8
1.666.825.468.602;3343175680;7;8
1.666.825.468.602;3343151104;7;8
1.666.825.468.602;3343142912;7;8
1.666.825.468.602;3343405056;7;8
1.666.825.468.602;3343331328;7;8
1.666.825.468.602;3343486976;7;8
1.666.825.468.602;3343339520;7;8
1.666.825.468.602;3343298560;7;8
1.666.825.468.602;3343421440;7;8
1.666.825.468.602;3343405056;7;8
1.666.825.468.602;3343556608;7;8
1.666.825.468.602;3343548416;7;8
1.666.825.468.602;3343532032;7;8
1.666.825.468.602;3343556608;7;8
1.666.825.468.602;3343532032;7;8
1.666.825.468.602;3343675392;7;8
1.666.825.468.602;3342180352;7;8
1.666.825.468.602;3342262272;7;8
1.666.825.468.602;3342262272;7;8
1.666.825.468.602;3342270464;7;8
1.666.825.468.602;3342196736;7;8
1.666.825.468.602;3342229504;7;8
1.666.825.468.602;3342262272;7;8
1.666.825.468.602;3342172160;7;8
1.666.825.468.602;3342372864;7;8
1.666.825.468.602;3342192640;7;8
1.666.825.468.602;3342217216;7;8
1.666.825.468.602;3342471168;7;8
1.666.825.468.602;3342368768;7;8
1.666.825.468.602;3342393344;7;8
1.666.825.468.602;3342417920;7;8
1.666.825.468.602;3342434304;7;8
1.666.825.468.602;3342925824;7;8
1.666.825.468.602;3342643200;7;8
1.666.825.468.602;3342594048;7;8
1.666.825.468.602;3342643200;7;8
1.666.825.468.602;3342585856;7;8
1.666.825.468.602;3342618624;7;8
1.666.825.468.602;3342675968;7;8
1.666.825.468.602;3342839808;7;8
1.666.825.468.602;3342757888;7;8
1.666.825.468.602;3342929920;7;8
1.666.825.468.602;3342905344;8;8
1.666.825.468.602;3358167040;8;8
1.666.825.468.602;3400331264;8;8
1.666.825.468.602;3352129536;8;8
1.666.825.468.602;3352129536;8;8
1.666.825.468.602;3412258816;8;8
1.666.825.468.602;3437121536;8;8
1.666.825.468.602;3514789888;8;8
1.666.825.468.602;3560230912;8;8
1.666.825.468.602;3552043008;8;8
1.666.825.468.602;3560656896;8;8
1.666.825.468.602;3563986944;8;8
1.666.825.468.602;3564666880;8;8
1.666.825.468.602;3565211648;8;8
1.666.825.468.602;3565195264;8;8
1.666.825.468.602;3565195264;8;8
1.666.825.468.602;3565219840;8;8
1.666.825.468.602;3565408256;8;8
1.666.825.468.602;3565187072;8;8
1.666.825.468.602;3565383680;8;8
1.666.825.468.602;3565309952;8;8
1.666.825.468.602;3565760512;8;8
1.666.825.468.602;3565727744;8;8
1.666.825.468.602;3565760512;8;8
1.666.825.468.602;3565768704;8;8
1.666.825.468.602;3565703168;8;8
1.666.825.468.602;3565834240;8;8
1.666.825.468.602;3565744128;8;8
1.666.825.468.602;3565834240;8;8
1.666.825.468.602;3565854720;8;8
1.666.825.468.602;3565838336;8;8
1.666.825.468.602;3565920256;8;8
1.666.825.468.602;3565846528;8;8
1.666.825.468.602;3566145536;8;8
1.666.825.468.602;3566047232;8;8
1.666.825.468.602;3566071808;8;8
1.666.825.468.602;3566071808;8;8
1.666.825.468.602;3565907968;8;8
1.666.825.468.602;3566141440;8;8
1.666.825.468.602;3566043136;8;8
1.666.825.468.602;3566239744;8;8
1.666.825.468.602;3566198784;8;8
1.666.825.468.602;3566174208;8;8
1.666.825.468.602;3566198784;8;8
1.666.825.468.602;3566092288;8;8
1.666.825.468.602;3566084096;8;8
1.666.825.468.602;3566292992;8;8
1.666.825.468.602;3566325760;8;8
1.666.825.468.602;3566219264;8;8
1.666.825.468.602;3571183616;8;8
1.666.825.468.602;3566366720;8;8
1.666.825.468.602;3566260224;8;8
1.666.825.468.602;3566186496;8;8
1.666.825.468.602;3566292992;8;8
1.666.825.468.602;3566292992;8;8
1.666.825.468.602;3566325760;8;8
1.666.825.468.602;3566333952;8;8
1.666.825.468.602;3566379008;8;8
1.666.825.468.602;3566419968;8;8
1.666.825.468.602;3566280704;8;8
1.666.825.468.602;3566419968;8;9
1.666.825.468.602;3577966592;8;9
1.666.825.468.602;3624710144;8;9
1.666.825.468.602;3623174144;8;9
1.666.825.468.602;3574169600;8;9
1.666.825.468.602;3609387008;8;9
1.666.825.468.602;3630432256;8;9
1.666.825.468.602;3680653312;8;9
1.666.825.468.602;3738984448;8;9
1.666.825.468.602;3773984768;8;9
1.666.825.468.602;3781767168;8;9
1.666.825.468.602;3778392064;8;9
1.666.825.468.602;3785838592;8;9
1.666.825.468.602;3788648448;8;9
1.666.825.468.602;3788898304;8;9
1.666.825.468.602;3788845056;8;9
1.666.825.468.602;3788902400;8;9
1.666.825.468.602;3789357056;8;9
1.666.825.468.602;3789340672;8;9
1.666.825.468.602;3789463552;8;9
1.666.825.468.602;3789266944;8;9
1.666.825.468.602;3789725696;8;9
1.666.825.468.602;3789676544;8;9
1.666.825.468.602;3789651968;8;9
1.666.825.468.602;3789496320;8;9
1.666.825.468.602;3790061568;8;9
1.666.825.468.602;3790143488;8;9
1.666.825.468.602;3790020608;8;9
1.666.825.468.602;3790217216;8;9
1.666.825.468.602;3790262272;8;9
1.666.825.468.602;3790262272;8;9
1.666.825.468.602;3790163968;8;9
1.666.825.468.602;3790344192;8;9
1.666.825.468.602;3790471168;8;9
1.666.825.468.602;3790471168;8;9
1.666.825.468.602;3790245888;8;9
1.666.825.468.602;3790368768;8;9
1.666.825.468.602;3790061568;8;9
1.666.825.468.602;3790381056;8;9
1.666.825.468.602;3790610432;8;9
1.666.825.468.602;3790405632;8;9
1.666.825.468.602;3790503936;8;9
1.666.825.468.602;3790340096;8;9
1.666.825.468.602;3790241792;8;9
1.666.825.468.602;3790381056;8;9
1.666.825.468.602;3790315520;8;9
1.666.825.468.602;3790364672;8;9
1.666.825.468.602;3790413824;8;9
1.666.825.468.602;3790323712;8;9
1.666.825.468.602;3790671872;8;9
1.666.825.468.602;3790557184;8;9
1.666.825.468.602;3790307328;8;9
1.666.825.468.602;3790356480;8;9
1.666.825.468.602;3790258176;8;9
1.666.825.468.602;3790274560;8;9
1.666.825.468.602;3790282752;8;9
1.666.825.468.602;3790307328;8;9
1.666.825.468.602;3790442496;8;9
1.666.825.468.602;3790598144;8;9
1.666.825.468.602;3790475264;8;9
1.666.825.468.602;3790675968;9;9
1.666.825.468.602;3794595840;9;9
1.666.825.468.602;3845058560;9;9
1.666.825.468.602;3799605248;9;9
1.666.825.468.602;3840667648;9;9
1.666.825.468.602;3798634496;9;9
1.666.825.468.602;3849527296;9;9
1.666.825.468.602;3864518656;9;9
1.666.825.468.602;3897085952;9;9
1.666.825.468.602;3918692352;9;9
1.666.825.468.602;3971600384;9;9
1.666.825.468.602;3993296896;9;9
1.666.825.468.602;3996807168;9;9
1.666.825.468.602;4002410496;9;9
1.666.825.468.602;4008185856;9;9
1.666.825.468.602;4010344448;9;9
1.666.825.468.602;4012433408;9;9
1.666.825.468.602;4012351488;9;9
1.666.825.468.602;4012896256;9;9
1.666.825.468.602;4012847104;9;9
1.666.825.468.602;4013334528;9;9
1.666.825.468.602;4013383680;9;9
1.666.825.468.602;4013268992;9;9
1.666.825.468.602;4013170688;9;9
1.666.825.468.602;4013428736;9;9
1.666.825.468.602;4013387776;9;9
1.666.825.468.602;4013477888;9;9
1.666.825.468.602;4013477888;9;9
1.666.825.468.602;4013486080;9;9
1.666.825.468.602;4013662208;9;9
1.666.825.468.602;4013613056;9;9
1.666.825.468.602;4013481984;9;9
1.666.825.468.602;4013522944;9;9
1.666.825.468.602;4013723648;9;9
1.666.825.468.602;4013666304;9;9
1.666.825.468.602;4013756416;9;9
1.666.825.468.602;4013674496;9;9
1.666.825.468.602;4013735936;9;9
1.666.825.468.602;4013826048;9;9
1.666.825.468.602;4013817856;9;9
1.666.825.468.602;4013817856;9;9
1.666.825.468.602;4013957120;9;9
1.666.825.468.602;4013776896;9;9
1.666.825.468.602;4013932544;9;9
1.666.825.468.602;4014067712;9;9
1.666.825.468.602;4014059520;9;9
1.666.825.468.602;4013961216;9;9
1.666.825.468.602;4013936640;9;9
1.666.825.468.602;4014166016;9;9
1.666.825.468.602;4014206976;9;9
1.666.825.468.602;4014149632;9;9
1.666.825.468.602;4014141440;9;9
1.666.825.468.602;4014292992;9;9
1.666.825.468.602;4014415872;9;9
1.666.825.468.602;4014374912;9;9
1.666.825.468.602;4014309376;9;9
1.666.825.468.602;4014546944;9;9
1.666.825.468.602;4014563328;9;9
1.666.825.468.602;4014682112;9;9
1.666.825.468.602;4014739456;9;9
1.666.825.468.602;4031594496;9;9
1.666.825.468.602;4070248448;9;10
1.666.825.468.602;4021862400;9;10
1.666.825.468.602;4023463936;9;10
1.666.825.468.602;4021800960;9;10
1.666.825.468.602;4022251520;9;10
1.666.825.468.602;4074438656;9;10
1.666.825.468.602;4090658816;9;10
1.666.825.468.602;4079796224;9;10
1.666.825.468.602;4124835840;9;10
1.666.825.468.602;4143214592;9;10
1.666.825.468.602;4193202176;9;10
1.666.825.468.602;4221050880;9;10
1.666.825.468.602;4222185472;9;10
1.666.825.468.602;4222636032;9;10
1.666.825.468.602;4225642496;9;10
1.666.825.468.602;4228124672;9;10
1.666.825.468.602;4233621504;9;10
1.666.825.468.602;4234645504;9;10
1.666.825.468.602;4236746752;9;10
1.666.825.468.602;4236996608;9;10
1.666.825.468.602;4237012992;9;10
1.666.825.468.602;4237086720;9;10
1.666.825.468.602;4237144064;9;10
1.666.825.468.602;4237144064;9;10
1.666.825.468.602;4237238272;9;10
1.666.825.468.602;4237213696;9;10
1.666.825.468.602;4237402112;9;10
1.666.825.468.602;4237205504;9;10
1.666.825.468.602;4237242368;9;10
1.666.825.468.602;4237340672;9;10
1.666.825.468.602;4237266944;9;10
1.666.825.468.602;4237406208;9;10
1.666.825.468.602;4237504512;9;10
1.666.825.468.602;4237463552;9;10
1.666.825.468.602;4237570048;9;10
1.666.825.468.602;4237733888;9;10
1.666.825.468.602;4237754368;9;10
1.666.825.468.602;4237664256;9;10
1.666.825.468.602;4237688832;9;10
1.666.825.468.602;4237852672;9;10
1.666.825.468.602;4237762560;9;10
1.666.825.468.602;4237705216;9;10
1.666.825.468.602;4237688832;9;10
1.666.825.468.602;4237971456;9;10
1.666.825.468.602;4237692928;9;10
1.666.825.468.602;4237774848;9;10
1.666.825.468.602;4237856768;9;10
1.666.825.468.602;4237815808;9;10
1.666.825.468.602;4237783040;9;10
1.666.825.468.602;4237750272;9;10
1.666.825.468.602;4237717504;9;10
1.666.825.468.602;4237770752;9;10
1.666.825.468.602;4238057472;9;10
1.666.825.468.602;4238106624;9;10
1.666.825.468.602;4237942784;9;10
1.666.825.468.602;4237942784;9;10
1.666.825.468.602;4237930496;9;10
1.666.825.468.602;4238102528;9;10
1.666.825.468.602;4238135296;9;10
1.666.825.468.602;4249612288;9;10
1.666.825.468.602;4243415040;10;10
1.666.825.468.602;4297113600;10;10
1.666.825.468.602;4295528448;10;10
1.666.825.468.602;4249899008;10;10
1.666.825.468.602;4289703936;10;10
1.666.825.468.602;4251652096;10;10
1.666.825.468.602;4300132352;10;10
1.666.825.468.602;4315131904;10;10
1.666.825.468.602;4303245312;10;10
1.666.825.468.602;4308938752;10;10
1.666.825.468.602;4349321216;10;10
1.666.825.468.602;4357054464;10;10
1.666.825.468.602;4368371712;10;10
1.666.825.468.602;4415594496;10;10
1.666.825.468.602;4438646784;10;10
1.666.825.468.602;4442456064;10;10
1.666.825.468.602;4456595456;10;10
1.666.825.468.602;4447326208;10;10
1.666.825.468.602;4451180544;10;10
1.666.825.468.602;4450750464;10;10
1.666.825.468.602;4454182912;10;10
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
