memory_free;r_a1;r_a2
0;0;0
34459648;0;0
35573760;0;0
36495360;0;0
37130240;0;0
37826560;0;0
40243200;0;0
40431616;0;0
40939520;0;0
40873984;0;0
41037824;0;0
40972288;0;0
41287680;0;0
41254912;0;0
41222144;0;0
41385984;0;0
41480192;0;0
41414656;0;0
41414656;0;0
41381888;0;0
41545728;0;0
41447424;0;0
41447424;0;0
41414656;0;0
41639936;0;0
41639936;0;0
41607168;0;0
41607168;0;0
41541632;0;0
41574400;0;0
41639936;0;0
41607168;0;0
41701376;0;0
41668608;0;0
41668608;0;0
41799680;0;0
41734144;0;0
41734144;0;0
41701376;0;0
41635840;0;0
41959424;0;0
41893888;0;0
41861120;0;0
41828352;0;0
41828352;0;0
41795584;0;0
41959424;0;0
41926656;0;0
41861120;0;0
41861120;0;0
41795584;0;0
41959424;0;0
41926656;0;0
41861120;0;0
41861120;0;0
41795584;0;0
41992192;0;0
41926656;0;0
41926656;0;0
41861120;0;0
41795584;0;0
41762816;0;0
42110976;0;0
42078208;0;0
42139648;0;0
42139648;0;0
43208704;0;0
332922880;0;0
314130432;0;0
314482688;0;0
314482688;0;0
314425344;0;0
314515456;0;0
314515456;0;0
314449920;0;0
314417152;0;0
314580992;0;0
314675200;0;0
314609664;0;0
314544128;0;0
314576896;0;0
314675200;0;0
314609664;0;0
314609664;0;0
314810368;0;0
314974208;0;0
314941440;0;0
314908672;0;0
314875904;0;0
314970112;0;0
314970112;0;0
315101184;0;0
315035648;0;0
315035648;0;0
314970112;0;0
314970112;0;0
315068416;0;0
315035648;0;0
315002880;0;0
314970112;0;0
314953728;0;0
314937344;0;0
315035648;0;0
315035648;0;0
315146240;0;0
315097088;0;0
315228160;0;0
315162624;0;0
315179008;0;0
315064320;0;0
315064320;0;0
315195392;0;0
315162624;0;0
315162624;0;0
315129856;0;0
315228160;0;0
315703296;0;0
315637760;0;0
315637760;0;0
315604992;0;0
315572224;0;0
315736064;0;0
315670528;0;0
315637760;0;0
315604992;0;0
315572224;0;0
315736064;0;0
315703296;0;0
315797504;0;0
315764736;0;0
315699200;0;0
315699200;0;0
315830272;0;0
315830272;0;0
315764736;0;0
315699200;0;0
315699200;0;0
315830272;0;0
315830272;0;0
315797504;0;0
315731968;0;0
315699200;0;0
315666432;0;0
315863040;0;0
315764736;0;0
315731968;0;0
315731968;0;0
315699200;0;0
315863040;0;0
315797504;0;0
315764736;0;0
315731968;0;0
316129280;0;0
316293120;0;0
316260352;0;0
316227584;0;0
316289024;0;0
316452864;0;0
316452864;0;0
316387328;0;0
316387328;0;0
316354560;0;0
316452864;0;0
316420096;0;0
316387328;0;0
316354560;0;0
316289024;0;0
316289024;0;0
316579840;0;0
316547072;0;0
316481536;0;0
316416000;0;0
316416000;0;0
316547072;0;0
316481536;0;0
316448768;0;0
316416000;0;0
316579840;0;0
316547072;0;0
316514304;0;0
316481536;0;0
316481536;0;0
316448768;0;0
316416000;0;0
316547072;0;0
316547072;0;0
316448768;0;0
316448768;0;0
316579840;0;0
316579840;0;0
316481536;0;0
316481536;0;0
316575744;0;0
316542976;0;0
316674048;0;1
331132928;0;1
354447360;0;1
423280640;0;1
496754688;0;1
630001664;0;1
630001664;0;1
670654464;0;1
672993280;0;1
674856960;0;1
674979840;0;1
675713024;0;1
675680256;0;1
675778560;0;1
675680256;0;1
676192256;0;1
676220928;0;1
676352000;0;1
676188160;0;1
676859904;0;1
676696064;0;1
676728832;0;1
676732928;0;1
676601856;0;1
676700160;0;1
676601856;0;1
676700160;0;1
676569088;0;1
676667392;0;1
676569088;0;1
676700160;0;1
676569088;0;1
676667392;0;1
676667392;0;1
676569088;0;1
676728832;0;1
676827136;0;1
676761600;0;1
676679680;0;1
676761600;0;1
676892672;0;1
676728832;0;1
676859904;0;1
676569088;0;1
676192256;0;1
675749888;0;1
675586048;0;1
675684352;0;1
675553280;0;1
675684352;0;1
675647488;0;1
675745792;0;1
675811328;0;1
675745792;0;1
675811328;0;1
675713024;0;1
675778560;0;1
675713024;0;1
675713024;0;1
675811328;0;1
675713024;1;1
675713024;1;1
683741184;1;1
683814912;1;1
878321664;1;1
895922176;1;1
898158592;1;1
897978368;1;1
898064384;1;1
899080192;1;1
899424256;1;1
899424256;1;1
899616768;1;1
899899392;1;1
900059136;1;1
900059136;1;1
900026368;1;1
900026368;1;1
900087808;1;1
900341760;1;1
900374528;1;1
900251648;1;1
899612672;1;1
899645440;1;1
900120576;1;1
900247552;1;1
900247552;1;1
900407296;1;1
911052800;1;1
899870720;1;1
900091904;1;1
900157440;1;1
900186112;1;1
900128768;1;1
918900736;1;1
899846144;1;1
900321280;1;1
900481024;1;1
900317184;1;1
900481024;1;1
900100096;1;1
899751936;1;1
899772416;1;1
899932160;1;1
899932160;1;1
899932160;1;1
899616768;1;1
899420160;1;1
899870720;1;1
911491072;1;1
899801088;1;1
899997696;1;1
899964928;1;1
899997696;1;1
899932160;1;1
899964928;1;1
900026368;1;1
897867776;1;1
898949120;1;1
899870720;1;1
900411392;1;2
979701760;1;2
908312576;1;2
908374016;1;2
1099948032;1;2
1119137792;1;2
1122156544;1;2
1122500608;1;2
1123069952;1;2
1123295232;1;2
1123328000;1;2
1123287040;1;2
1123287040;1;2
1144377344;1;2
1124155392;1;2
1123803136;1;2
1123770368;1;2
1124376576;1;2
1123389440;1;2
1123422208;1;2
1123995648;1;2
1124208640;1;2
1124184064;1;2
1124282368;1;2
1124315136;1;2
1124249600;1;2
1124184064;1;2
1124442112;1;2
1124343808;1;2
1124442112;1;2
1124343808;1;2
1124409344;1;2
1124438016;1;2
1124663296;1;2
1124470784;1;2
1124663296;1;2
1124024320;1;2
1124155392;1;2
1124216832;1;2
1124278272;1;2
1124442112;1;2
1123995648;1;2
1123897344;1;2
1123614720;1;2
1123782656;1;2
1124102144;1;2
1124036608;1;2
1123782656;1;2
1123516416;1;2
1123934208;1;2
1124630528;1;2
1124663296;1;2
1124622336;1;2
1123770368;1;2
1123868672;1;2
1123934208;1;2
1124024320;1;2
1123995648;1;2
1124028416;1;2
1124057088;1;2
1124216832;2;2
1124282368;2;2
1182412800;2;2
1178259456;2;2
1241714688;2;2
1335054336;2;2
1345990656;2;2
1346523136;2;2
1347608576;2;2
1346973696;2;2
1347313664;2;2
1346744320;2;2
1347117056;2;2
1347506176;2;2
1347792896;2;2
1347919872;2;2
1348775936;2;2
1346396160;2;2
1348014080;2;2
1347674112;2;2
1347629056;2;2
1347829760;2;2
1347923968;2;2
1348108288;2;2
1348235264;2;2
1347829760;2;2
1347948544;2;2
1348657152;2;2
1373069312;2;2
1347633152;2;2
1347948544;2;2
1348202496;2;2
1348333568;2;2
1348374528;2;2
1347887104;2;2
1347887104;2;2
1348395008;2;2
1348354048;2;2
1348173824;2;2
1348308992;2;2
1348358144;2;2
1348493312;2;2
1348214784;2;2
1360371712;2;2
1348141056;2;2
1348083712;2;2
1348067328;2;2
1368084480;2;2
1348149248;2;2
1348182016;2;2
1348202496;2;2
1348210688;2;2
1371545600;2;2
1346818048;2;2
1347854336;2;2
1348493312;2;2
1348403200;2;2
1348403200;2;2
1347670016;2;2
1347833856;2;2
1348177920;2;3
1348431872;2;3
1356816384;2;3
1359724544;2;3
1357025280;2;3
1476988928;2;3
1566674944;2;3
1569689600;2;3
1570582528;2;3
1571631104;2;3
1571758080;2;3
1569378304;2;3
1571434496;2;3
1571344384;2;3
1571749888;2;3
1571725312;2;3
1572069376;2;3
1571217408;2;3
1591250944;2;3
1571725312;2;3
1571950592;2;3
1571885056;2;3
1571344384;2;3
1571790848;2;3
1572012032;2;3
1572519936;2;3
1572646912;2;3
1571971072;2;3
1572933632;2;3
1571119104;2;3
1571823616;2;3
1571852288;2;3
1572519936;2;3
1572204544;2;3
1571852288;2;3
1571950592;2;3
1573027840;2;3
1572478976;2;3
1572458496;2;3
1572835328;2;3
1570455552;2;3
1570955264;2;3
1573187584;2;3
1592303616;2;3
1572327424;2;3
1572233216;2;3
1572294656;2;3
1572618240;2;3
1572552704;2;3
1572478976;2;3
1572712448;2;3
1572737024;2;3
1572237312;2;3
1572204544;2;3
1572225024;2;3
1572265984;2;3
1572503552;2;3
1572454400;2;3
1572974592;2;3
1592836096;2;3
1572798464;3;3
1588617216;3;3
1643933696;3;3
1623302144;3;3
1679523840;3;3
1778589696;3;3
1792806912;3;3
1794392064;3;3
1810485248;3;3
1795645440;3;3
1795932160;3;3
1813843968;3;3
1795432448;3;3
1796579328;3;3
1817853952;3;3
1797971968;3;3
1794965504;3;3
1819308032;3;3
1796739072;3;3
1796739072;3;3
1796833280;3;3
1797173248;3;3
1796984832;3;3
1811652608;3;3
1795813376;3;3
1796157440;3;3
1803558912;3;3
1796317184;3;3
1796759552;3;3
1796091904;3;3
1796358144;3;3
1796345856;3;3
1809694720;3;3
1797341184;3;3
1821507584;3;3
1794674688;3;3
1797087232;3;3
1796481024;3;3
1796546560;3;3
1796833280;3;3
1797054464;3;3
1796988928;3;3
1797013504;3;3
1797042176;3;3
1797074944;3;3
1812103168;3;3
1796698112;3;3
1796640768;3;3
1796923392;3;3
1797054464;3;3
1797341184;3;3
1797308416;3;3
1797754880;3;3
1796194304;3;3
1796988928;3;3
1796993024;3;3
1797242880;3;3
1797689344;3;3
1796993024;3;3
1797279744;3;3
1797074944;3;4
1797242880;3;4
1820610560;3;4
1806082048;3;4
1862119424;3;4
2001424384;3;4
2017550336;3;4
2019082240;3;4
2020286464;3;4
2020577280;3;4
2020954112;3;4
2021142528;3;4
2021236736;3;4
2038071296;3;4
2021376000;3;4
2021203968;3;4
2022699008;3;4
2019872768;3;4
2020888576;3;4
2021044224;3;4
2021781504;3;4
2021756928;3;4
2019139584;3;4
2021081088;3;4
2021302272;3;4
2021396480;3;4
2021711872;3;4
2036617216;3;4
2023018496;3;4
2019807232;3;4
2022993920;3;4
2021371904;3;4
2022105088;3;4
2021937152;3;4
2021437440;3;4
2022096896;3;4
2021965824;3;4
2021941248;3;4
2022125568;3;4
2022412288;3;4
2021711872;3;4
2022031360;3;4
2022363136;3;4
2022313984;3;4
2022313984;3;4
2040139776;3;4
2038358016;3;4
2021937152;3;4
2021998592;3;4
2022412288;3;4
2022506496;3;4
2022506496;3;4
2025238528;3;4
2023022592;3;4
2021371904;3;4
2022187008;3;4
2022952960;3;4
2022412288;3;4
2042294272;3;4
2021302272;3;4
2022191104;4;4
2022739968;4;4
2076209152;4;4
2082136064;4;4
2031386624;4;4
2139201536;4;4
2240454656;4;4
2243248128;4;4
2244345856;4;4
2245337088;4;4
2265337856;4;4
2246348800;4;4
2244890624;4;4
2245648384;4;4
2246070272;4;4
2246508544;4;4
2246410240;4;4
2246160384;4;4
2246029312;4;4
2246287360;4;4
2246541312;4;4
2246610944;4;4
2256699392;4;4
2260221952;4;4
2270482432;4;4
2246348800;4;4
2247077888;4;4
2247004160;4;4
2248445952;4;4
2249236480;4;4
2246262784;4;4
2247102464;4;4
2246504448;4;4
2246569984;4;4
2248388608;4;4
2245976064;4;4
2246926336;4;4
2247880704;4;4
2247286784;4;4
2247254016;4;4
2246078464;4;4
2246897664;4;4
2247213056;4;4
2247540736;4;4
2247946240;4;4
2249822208;4;4
2271207424;4;4
2265124864;4;4
2246897664;4;4
2247331840;4;4
2251051008;4;4
2251051008;4;4
2271584256;4;4
2266329088;4;4
2247032832;4;4
2267824128;4;4
2261659648;4;4
2247344128;4;4
2249342976;4;4
2246705152;4;4
2272251904;4;5
2247720960;4;5
2278273024;4;5
2254995456;4;5
2257543168;4;5
2363252736;4;5
2453413888;4;5
2487595008;4;5
2469650432;4;5
2469879808;4;5
2471370752;4;5
2467950592;4;5
2468392960;4;5
2470035456;4;5
2471129088;4;5
2470834176;4;5
2478223360;4;5
2470723584;4;5
2470875136;4;5
2470932480;4;5
2471182336;4;5
2471370752;4;5
2470612992;4;5
2470866944;4;5
2471059456;4;5
2471149568;4;5
2471530496;4;5
2473693184;4;5
2476040192;4;5
2467880960;4;5
2470043648;4;5
2471600128;4;5
2472194048;4;5
2472304640;4;5
2494320640;4;5
2471710720;4;5
2496778240;4;5
2488344576;4;5
2471993344;4;5
2472718336;4;5
2481745920;4;5
2471415808;4;5
2471485440;4;5
2472304640;4;5
2485178368;4;5
2472640512;4;5
2470219776;4;5
2471452672;4;5
2472529920;4;5
2491174912;4;5
2491174912;4;5
2473181184;4;5
2474516480;4;5
2472120320;4;5
2472685568;4;5
2472734720;4;5
2489503744;4;5
2472837120;4;5
2472972288;4;5
2472296448;4;5
2472423424;5;5
2472366080;5;5
2504896512;5;5
2483625984;5;5
2527920128;5;5
2540646400;5;5
2651504640;5;5
2684100608;5;5
2693099520;5;5
2694717440;5;5
2698072064;5;5
2693177344;5;5
2695491584;5;5
2695622656;5;5
2696126464;5;5
2695618560;5;5
2713034752;5;5
2695749632;5;5
2695532544;5;5
2695622656;5;5
2695909376;5;5
2696036352;5;5
2696929280;5;5
2694254592;5;5
2695970816;5;5
2696609792;5;5
2697011200;5;5
2717089792;5;5
2694574080;5;5
2718347264;5;5
2695979008;5;5
2696306688;5;5
2696724480;5;5
2709991424;5;5
2723495936;5;5
2696056832;5;5
2696560640;5;5
2696568832;5;5
2696851456;5;5
2697117696;5;5
2701266944;5;5
2693263360;5;5
2696310784;5;5
2697023488;5;5
2697433088;5;5
2697662464;5;5
2723483648;5;5
2697093120;5;5
2697060352;5;5
2697060352;5;5
2697056256;5;5
2697187328;5;5
2696982528;5;5
2700517376;5;5
2695409664;5;5
2696536064;5;5
2710298624;5;5
2697900032;5;5
2697699328;5;5
2698448896;5;5
2695790592;5;5
2697797632;5;6
2739474432;5;6
2728714240;5;6
2728476672;5;6
2790711296;5;6
2812481536;5;6
2889871360;5;6
2907115520;5;6
2917679104;5;6
2939723776;5;6
2920480768;5;6
2920759296;5;6
2943348736;5;6
2920984576;5;6
2941157376;5;6
2922397696;5;6
2943508480;5;6
2920538112;5;6
2920873984;5;6
2921070592;5;6
2921390080;5;6
2923765760;5;6
2921025536;5;6
2920812544;5;6
2921639936;5;6
2933665792;5;6
2921955328;5;6
2922459136;5;6
2920271872;5;6
2928848896;5;6
2921246720;5;6
2921857024;5;6
2942943232;5;6
2924883968;5;6
2920939520;5;6
2922024960;5;6
2922024960;5;6
2939748352;5;6
2921857024;5;6
2921574400;5;6
2921758720;5;6
2922049536;5;6
2922045440;5;6
2922270720;5;6
2921672704;5;6
2921955328;5;6
2921541632;5;6
2922549248;5;6
2922545152;5;6
2924949504;5;6
2923159552;5;6
2922958848;5;6
2923601920;5;6
2922176512;5;6
2922110976;5;6
2922438656;5;6
2940596224;5;6
2926673920;5;6
2935644160;5;6
2919510016;5;6
2921213952;5;6
2926555136;5;6
2933116928;5;6
2932391936;5;6
2996879360;5;6
3019694080;5;6
3104391168;5;6
3148734464;5;6
3140722688;5;6
3146326016;5;6
3141664768;5;6
3144400896;5;6
3145699328;5;6
3146215424;5;6
3146407936;5;6
3147677696;5;6
3145048064;5;6
3158450176;5;6
3146706944;5;6
3147296768;5;6
3171819520;5;6
3149991936;5;6
3143917568;5;6
3165442048;5;6
3162013696;5;6
3162013696;5;6
3146076160;5;6
3146285056;5;6
3152748544;5;6
3145469952;5;6
3162644480;5;6
3147505664;5;6
3146575872;5;6
3172245504;5;6
3149656064;5;6
3144237056;5;6
3154399232;5;6
3172802560;5;6
3147177984;5;6
3168440320;5;6
3144916992;5;6
3146223616;5;6
3146354688;5;6
3165986816;5;6
3146743808;5;6
3150798848;5;6
3150909440;5;6
3162525696;5;6
3165548544;5;6
3147599872;5;6
3147501568;5;6
3151077376;5;6
3143507968;5;6
3165106176;5;6
3146215424;5;6
3147026432;5;6
3170947072;5;6
3173593088;5;6
3144544256;5;6
3146829824;5;6
3147878400;5;6
3194974208;5;6
3174449152;5;6
3162259456;5;6
3157569536;5;6
3211563008;5;6
3276443648;5;6
3352358912;5;6
3356459008;5;6
3361288192;5;6
3368656896;5;6
3370684416;5;6
3370684416;5;6
3370991616;5;6
3371704320;5;6
3372621824;5;6
3369504768;5;6
3386380288;5;6
3377143808;5;6
3371782144;5;6
3371851776;5;6
3374931968;5;6
3380756480;5;6
3371311104;5;6
3396083712;5;6
3372421120;5;6
3372777472;5;6
3375247360;5;6
3368808448;5;6
3371397120;5;6
3371937792;5;6
3372539904;5;6
3376668672;5;6
3374723072;5;6
3371929600;5;6
3394904064;5;6
3372535808;5;6
3372556288;5;6
3372523520;5;6
3377164288;5;6
3369975808;5;6
3372015616;5;6
3372167168;5;6
3372625920;5;6
3372851200;5;6
3370614784;5;6
3371585536;5;6
3372699648;5;6
3372666880;5;6
3372642304;5;6
3377270784;5;6
3377328128;5;6
3368173568;5;6
3371741184;5;6
3372187648;5;6
3397296128;5;6
3373383680;5;6
3372281856;5;6
3372109824;5;6
3397046272;5;6
3373551616;5;6
3373551616;5;6
3427422208;5;6
3394015232;5;6
3440439296;5;6
3457884160;5;6
3442372608;5;6
3502518272;5;6
3581186048;5;6
3609477120;5;6
3582918656;5;6
3605807104;5;6
3595890688;5;6
3596521472;5;6
3621343232;5;6
3615428608;5;6
3593003008;5;6
3610882048;5;6
3595141120;5;6
3595481088;5;6
3596148736;5;6
3601588224;5;6
3597283328;5;6
3596967936;5;6
3597078528;5;6
3597283328;5;6
3619991552;5;6
3609993216;5;6
3597008896;5;6
3597426688;5;6
3597635584;5;6
3597754368;5;6
3597623296;5;6
3601199104;5;6
3596128256;5;6
3598135296;5;6
3598442496;5;6
3599171584;5;6
3623837696;5;6
3602149376;5;6
3618406400;5;6
3597643776;5;6
3597643776;5;6
3598311424;5;6
3597967360;5;6
3598110720;5;6
3595841536;5;6
3597803520;5;6
3597750272;5;6
3620032512;5;6
3598450688;5;6
3598548992;5;6
3598966784;5;6
3595673600;5;6
3597934592;5;6
3597893632;5;6
3598782464;5;6
3617607680;5;6
3595182080;5;6
3597406208;5;6
3597942784;5;6
3636989952;5;6
3609800704;5;6
3675144192;5;6
3656232960;5;6
3661598720;5;6
3664338944;5;6
3733880832;5;6
3775901696;5;6
3809730560;5;6
3804422144;5;6
3810975744;5;6
3819110400;5;6
3822358528;5;6
3837124608;5;6
3826593792;5;6
3818573824;5;6
3821432832;5;6
3822370816;5;6
3822682112;5;6
3822940160;5;6
3820503040;5;6
3822174208;5;6
3822940160;5;6
3823083520;5;6
3823099904;5;6
3841765376;5;6
3827507200;5;6
3820257280;5;6
3821850624;5;6
3822612480;5;6
3823452160;5;6
3823218688;5;6
3827146752;5;6
3827146752;5;6
3821805568;5;6
3844440064;5;6
3836231680;5;6
3845894144;5;6
3820486656;5;6
3852599296;5;6
3841544192;5;6
3822600192;5;6
3847680000;5;6
3824123904;5;6
3824226304;5;6
3844620288;5;6
3838476288;5;6
3824717824;5;6
3825094656;5;6
3830845440;5;6
3847208960;5;6
3824050176;5;6
3824345088;5;6
3824558080;5;6
3824787456;5;6
3824787456;5;6
3828985856;5;6
3841638400;5;6
3824410624;5;6
3824267264;5;6
3855110144;5;6
3837698048;5;6
3860594688;5;6
3873976320;5;6
3875557376;5;6
3892494336;5;6
3891171328;5;6
3950022656;5;6
3980505088;5;6
4028051456;5;6
4056879104;5;6
4031139840;5;6
