memory_free;r_a1;r_a2
1175425024;7;7
1181392896;7;7
1184956416;7;7
1184260096;7;7
1183940608;7;7
1182834688;7;7
1177571328;7;7
1177333760;7;7
1146916864;7;7
1140862976;7;7
1140477952;7;7
1136254976;7;7
1136640000;7;7
1135849472;7;7
1136582656;7;7
1137160192;7;7
1139949568;7;7
1136553984;7;7
1136869376;7;7
1136394240;7;7
1136709632;7;7
1137483776;7;7
1136431104;7;7
1136558080;7;7
1137098752;7;7
1137381376;7;7
1137336320;7;7
1138900992;7;7
1139400704;7;7
1137618944;7;7
1143832576;7;7
1138749440;7;7
1138728960;7;7
1200488448;7;7
1242710016;7;7
1327910912;7;7
1337430016;7;7
1347104768;7;7
1348018176;7;7
1349296128;7;7
1349156864;7;7
1349832704;7;7
1349771264;7;7
1350565888;7;7
1350139904;7;7
1350139904;7;7
1348775936;7;7
1348608000;7;7
1349754880;7;7
1349758976;7;7
1349013504;7;7
1349963776;7;7
1351188480;7;7
1350111232;7;7
1351045120;7;7
1351716864;7;7
1350959104;7;7
1351553024;7;7
1351499776;7;7
1351368704;7;7
1351868416;7;7
1351782400;7;7
1351544832;7;7
1352720384;7;7
1352581120;7;7
1352441856;7;7
1353240576;7;7
1353220096;7;7
1352744960;7;7
1353277440;7;7
1352933376;7;7
1354264576;7;7
1353596928;7;7
1353498624;7;7
1354174464;7;7
1354145792;7;7
1353650176;7;7
1354457088;7;7
1354022912;7;7
1353773056;7;7
1354248192;7;7
1354780672;7;7
1353682944;7;7
1354416128;7;7
1353379840;7;7
1353879552;7;7
1354645504;7;7
1353605120;7;7
1353932800;7;7
1354465280;7;7
1354227712;7;7
1354084352;7;7
1354727424;7;7
1354637312;7;7
1354354688;7;7
1354670080;7;7
1354366976;7;7
1354072064;7;7
1354629120;7;7
1355481088;7;7
1355481088;7;7
1354874880;7;7
1354670080;7;7
1356644352;7;7
1355649024;7;7
1354870784;7;7
1355354112;7;7
1357180928;7;7
1354948608;7;7
1355448320;7;7
1355259904;7;7
1356107776;7;7
1354809344;7;7
1355366400;7;7
1356066816;7;7
1356488704;7;7
1356840960;7;7
1357242368;7;7
1356406784;7;7
1358409728;7;7
1358548992;7;7
1358049280;7;7
1358360576;7;7
1359048704;7;7
1359360000;7;7
1358471168;7;7
1358888960;7;7
1359278080;7;7
1358450688;7;7
1356341248;7;7
1356431360;7;7
1356951552;7;7
1355956224;7;7
1356292096;7;7
1356587008;7;7
1356075008;7;7
1356410880;7;7
1356722176;7;7
1356132352;7;7
1356337152;7;7
1356632064;7;7
1356820480;7;7
1356025856;7;7
1356320768;7;7
1356894208;7;7
1356062720;7;7
1356406784;7;7
1356742656;7;7
1355902976;7;7
1356083200;7;7
1356435456;7;7
1355837440;7;7
1356173312;7;7
1356144640;7;7
1355808768;7;7
1355808768;7;7
1355898880;7;7
1356029952;7;7
1355583488;7;7
1355796480;7;7
1356025856;7;7
1355153408;7;7
1355513856;7;7
1356107776;7;7
1356296192;7;7
1355423744;7;7
1355792384;7;7
1355939840;7;7
1355251712;7;7
1355587584;7;7
1355792384;7;7
1355231232;7;7
1355395072;7;7
1355763712;7;7
1355223040;7;7
1355603968;7;7
1356083200;7;7
1356369920;7;7
1355927552;7;7
1356812288;7;7
1357033472;7;7
1356349440;7;7
1356447744;7;7
1356898304;7;7
1356185600;7;7
1356496896;7;7
1356890112;7;7
1359831040;7;7
1359974400;7;7
1356599296;7;7
1355911168;7;7
1356247040;7;7
1356640256;7;7
1356124160;7;7
1356288000;7;7
1356685312;7;7
1356922880;7;7
1356275712;7;7
1356644352;7;7
1357021184;7;7
1356013568;7;7
1356529664;7;7
1356767232;7;7
1356120064;7;7
1356324864;7;7
1363763200;7;7
1356996608;7;7
1356996608;7;7
1356443648;7;7
1356369920;7;7
1356603392;7;7
1355902976;7;7
1356660736;7;7
1356587008;7;7
1355788288;7;7
1356099584;7;7
1356382208;7;7
1356824576;7;7
1355935744;7;7
1356242944;7;7
1356701696;7;7
1355853824;7;7
1356185600;7;7
1357053952;7;7
1356546048;7;7
1356726272;7;7
1356996608;7;7
1357312000;7;7
1357705216;7;7
1357770752;7;7
1358180352;7;7
1357774848;7;7
1357320192;7;7
1357606912;7;7
1356845056;7;7
1357262848;7;7
1357565952;7;7
1356419072;7;7
1356566528;7;7
1357103104;7;7
1356931072;7;7
1356615680;7;7
1356992512;7;7
1357381632;7;7
1356607488;7;7
1362030592;7;7
1356894208;7;7
1356189696;7;7
1356369920;7;7
1356787712;7;7
1356156928;7;7
1356312576;7;7
1356722176;7;7
1357123584;7;7
1356230656;7;7
1356636160;7;7
1357094912;7;7
1356197888;7;7
1363120128;7;7
1356906496;7;7
1356181504;7;7
1356509184;7;7
1356509184;7;7
1356771328;7;7
1356165120;7;7
1356615680;7;7
1356804096;7;7
1356099584;7;7
1356562432;7;7
1356873728;7;7
1356152832;7;7
1356341248;7;7
1356619776;7;7
1356988416;7;7
1356341248;7;7
1357361152;7;7
1357500416;7;7
1356996608;7;7
1357410304;7;7
1357983744;7;7
1356918784;7;7
1357156352;7;7
1357557760;7;7
1356902400;7;7
1357131776;7;7
1357418496;7;7
1356836864;7;7
1357332480;7;7
1357570048;7;7
1356886016;7;7
1356910592;7;7
1357213696;7;7
1356566528;7;7
1356738560;7;7
1357156352;7;7
1356582912;7;7
1356804096;7;7
1357172736;7;7
1357303808;7;7
1356734464;7;7
1357160448;7;7
1357561856;7;7
1356849152;7;7
1357242368;7;7
1357062144;7;7
1356988416;7;7
1357185024;7;7
1357529088;7;7
1356972032;7;7
1357275136;7;7
1357479936;7;7
1356677120;7;7
1357225984;7;7
1357258752;7;7
1356726272;7;7
1357201408;7;7
1357303808;7;7
1356533760;7;7
1357058048;7;7
1357058048;7;7
1357271040;7;7
1356582912;7;7
1356656640;7;7
1357008896;7;7
1356533760;7;7
1356795904;7;7
1357156352;7;7
1357537280;7;7
1356689408;7;7
1356959744;7;7
1357369344;7;7
1356808192;7;7
1356967936;7;7
1357221888;7;7
1356623872;7;7
1356996608;7;7
1357389824;7;7
1356476416;7;7
1356730368;7;7
1357242368;7;7
1356791808;7;7
1356939264;7;7
1357094912;7;7
1356546048;7;7
1356947456;7;7
1357266944;7;7
1357635584;7;7
1356734464;7;7
1357119488;7;7
1357316096;7;7
1356849152;7;7
1357213696;7;7
1357484032;7;7
1357381632;7;7
1357520896;7;7
1358405632;7;7
1357705216;7;7
1364946944;7;7
1358360576;7;7
1357697024;7;7
1357983744;7;7
1358462976;7;7
1357639680;7;7
1358004224;7;7
1357365248;7;7
1356783616;7;7
1356857344;7;7
1357152256;7;7
1356619776;7;7
1356922880;7;7
1357406208;7;7
1356824576;7;7
1356824576;7;7
1357012992;7;7
1357258752;7;7
1357578240;7;7
1356779520;7;7
1357066240;7;7
1357426688;7;7
1362374656;7;7
1357586432;7;7
1357840384;7;7
1358110720;7;7
1357504512;7;7
1357545472;7;7
1358356480;7;7
1357443072;7;7
1358278656;7;7
1358516224;7;7
1357860864;7;7
1358041088;7;7
1358696448;7;7
1359048704;7;7
1358082048;7;7
1358508032;7;7
1357656064;7;7
1356963840;7;7
1357447168;7;7
1357537280;7;7
1357385728;7;7
1357398016;7;7
1357578240;7;7
1357078528;7;7
1357377536;7;7
1357762560;7;7
1357189120;7;7
1357467648;7;7
1357811712;7;7
1357164544;7;7
1357361152;7;7
1357664256;7;7
1357266944;7;7
1357504512;7;7
1358077952;7;7
1357684736;7;7
1358262272;7;7
1358344192;7;7
1358057472;7;7
1357312000;7;7
1357582336;7;7
1358213120;7;7
1357434880;7;7
1357434880;7;7
1357606912;7;7
1357963264;7;7
1357221888;7;7
1357434880;7;7
1357598720;7;7
1358045184;7;7
1357602816;7;7
1357701120;7;7
1357963264;7;7
1357144064;7;7
1357619200;7;7
1357881344;7;7
1357410304;7;7
1357565952;7;7
1358114816;7;7
1358417920;7;7
1357770752;7;7
1358024704;7;7
1358647296;7;7
1357672448;7;7
1358032896;7;7
