memory_free;r_a1;r_a2
1507328;5;6
1630208;5;6
1613824;5;6
1556480;5;6
1662976;5;6
1597440;5;6
1552384;5;6
1683456;5;6
1708032;5;6
1699840;5;6
1642496;5;6
1699840;5;6
1617920;5;6
1740800;5;6
1724416;5;6
1716224;5;6
1748992;5;6
1683456;5;6
1757184;5;6
1757184;5;6
1675264;5;6
1675264;5;6
1667072;5;6
1691648;5;6
1753088;5;6
1761280;5;6
1724416;5;6
1757184;5;6
1658880;5;6
1658880;5;6
1658880;5;6
1658880;5;6
1593344;5;6
1601536;5;6
1658880;5;6
2236416;5;6
2334720;5;6
2269184;5;6
2342912;5;6
2195456;5;6
2220032;5;6
2228224;5;6
2334720;5;6
2203648;5;6
2367488;5;6
2367488;5;6
2228224;5;6
2551808;5;6
2494464;5;6
2486272;5;6
2412544;5;6
2801664;5;6
2801664;5;6
2220032;5;6
2383872;5;6
2260992;5;6
2310144;5;6
2375680;5;6
2252800;5;6
2260992;5;6
2392064;5;6
2187264;5;6
2351104;5;6
2359296;5;6
2334720;5;6
2383872;5;6
2301952;5;6
2400256;5;6
2383872;5;6
2351104;5;6
2334720;5;6
2228224;5;6
2359296;5;6
2367488;5;6
2310144;5;6
2359296;5;6
2260992;5;6
2293760;5;6
2293760;5;6
2355200;5;6
2486272;5;6
2289664;5;6
2379776;5;6
3571712;5;6
3665920;5;6
3747840;5;6
3592192;5;6
4231168;5;6
4206592;5;6
4165632;5;6
4247552;5;6
4485120;5;6
4509696;5;6
4452352;5;6
4558848;5;6
4554752;5;6
4579328;5;6
4579328;5;6
1302528;5;6
1269760;5;6
1310720;5;6
1409024;5;6
1220608;5;6
1277952;5;6
1187840;5;6
1245184;5;6
1253376;5;6
1212416;5;6
1359872;5;6
1310720;5;6
1253376;5;6
1245184;5;6
1187840;5;6
1478656;5;6
1937408;5;6
1945600;5;6
2011136;5;6
1912832;5;6
3022848;5;6
2990080;5;6
3088384;5;6
3145728;5;6
3330048;5;6
3403776;5;6
3371008;5;6
3469312;5;6
3379200;5;6
3379200;5;6
3510272;5;6
3444736;5;6
3502080;5;6
3518464;5;6
3518464;5;6
3510272;5;6
3338240;5;6
2125824;5;6
2060288;5;6
2060288;5;6
2240512;5;6
2142208;5;6
2043904;5;6
2166784;5;6
2224128;5;6
2166784;5;6
2215936;5;6
2240512;5;6
2240512;5;6
2076672;5;6
2191360;5;6
2248704;5;6
2297856;5;6
2232320;5;6
2273280;5;6
2174976;5;6
2191360;5;6
2166784;5;6
2289664;5;6
2166784;5;6
2199552;5;6
2265088;5;6
2183168;5;6
2486272;5;6
2453504;5;6
2863104;5;6
3026944;5;6
2838528;5;6
2355200;5;6
2646016;5;6
2449408;5;6
2580480;5;6
2646016;5;6
2646016;5;6
2457600;5;6
2514944;5;6
2482176;5;6
2514944;5;6
2347008;5;6
2535424;5;6
2482176;5;6
2514944;5;6
2605056;5;6
2494464;5;6
2437120;5;6
2314240;5;6
2453504;5;6
2347008;5;6
2547712;5;6
2621440;5;6
2428928;5;6
2437120;5;6
2621440;5;6
2654208;5;6
2387968;5;6
2486272;5;6
2572288;5;6
2646016;5;6
2867200;5;6
2801664;5;6
3244032;5;6
3416064;5;6
3416064;5;6
3268608;5;6
3383296;5;6
2494464;5;6
2453504;5;6
2486272;5;6
2445312;5;6
2486272;5;6
2387968;5;6
2371584;5;6
2486272;5;6
2469888;5;6
2527232;5;6
2404352;5;6
2461696;5;6
2461696;5;6
2560000;5;6
2486272;5;6
2453504;5;6
2461696;5;6
2363392;5;6
2363392;5;6
2453504;5;6
2322432;5;6
2330624;5;6
2469888;5;6
2322432;5;6
2961408;5;6
3002368;5;6
3026944;5;6
2871296;5;6
2580480;5;6
2478080;5;6
2580480;5;6
2514944;5;6
2588672;5;6
2490368;5;6
2621440;5;6
2539520;5;6
2646016;5;6
2613248;5;6
2670592;5;6
2580480;5;6
2547712;5;6
2588672;5;6
2355200;5;6
2621440;5;6
2379776;5;6
2453504;5;6
2461696;5;6
2670592;5;6
2613248;5;6
2498560;5;6
2596864;5;6
2621440;5;6
2588672;5;6
2539520;5;6
2490368;5;6
2572288;5;6
2572288;5;6
2646016;5;6
2506752;5;6
2441216;5;6
2564096;5;6
2580480;5;6
2514944;5;6
2637824;5;6
2613248;5;6
2457600;5;6
2482176;5;6
2580480;5;6
2514944;5;6
2613248;5;6
2449408;5;6
2646016;5;6
2514944;5;6
2498560;5;6
2523136;5;6
2539520;5;6
2580480;5;6
2547712;5;6
2514944;5;6
2613248;5;6
2629632;5;6
2654208;5;6
2555904;5;6
2547712;5;6
2490368;5;6
2531328;5;6
2580480;5;6
2564096;5;6
2613248;5;6
2588672;5;6
2539520;5;6
2514944;5;6
2564096;5;6
2449408;5;6
2473984;5;6
2555904;5;6
3825664;5;6
4030464;5;6
-2337021952;5;6
-2432286720;5;6
-2431971328;5;6
-2431942656;5;6
-2431778816;5;6
-2432413696;5;6
-2433241088;5;6
-2433273856;5;6
-2433400832;5;6
-2433175552;5;6
-2433335296;5;6
-2433368064;5;6
-2433400832;5;6
-2433433600;5;6
-2433396736;5;6
-2432733184;5;6
-2432733184;5;6
-2432765952;5;6
-2432765952;5;6
-2432794624;5;6
-2432794624;5;6
-2433589248;5;6
-2433654784;5;6
-2433720320;5;6
-2433556480;5;6
-2433077248;5;6
-2433875968;5;6
-2433974272;5;6
-2433810432;5;6
-2433810432;5;6
-2433409024;5;6
-2433527808;5;6
-2433527808;5;6
-2433396736;5;6
-2433429504;5;6
-2432606208;5;6
-2433527808;5;6
-2433560576;5;6
-2433560576;5;6
-2433396736;5;6
-2433462272;5;6
-2433748992;5;6
-2433814528;5;6
-2433814528;5;6
-2433683456;5;6
-2433716224;5;6
-2433495040;5;6
-2433527808;5;6
-2433429504;5;6
-2433396736;5;6
-2433462272;5;6
-2432446464;5;6
-2433236992;5;6
-2433302528;5;6
-2433368064;5;6
-2433335296;5;6
-2433687552;5;6
-2433556480;5;6
-2433589248;5;6
-2433654784;5;6
-2433654784;5;6
-2433593344;5;6
-2433490944;5;6
-2433589248;5;6
-2433654784;5;6
-2433687552;5;6
-2433777664;5;6
-2433843200;5;6
-2433843200;5;6
-2433875968;5;6
-2433466368;5;6
-2433683456;5;6
-2433683456;5;6
-2433716224;5;6
-2433814528;5;6
-2433433600;5;6
-2433556480;5;6
-2433622016;5;6
-2433654784;5;6
-2433687552;5;6
-2433433600;5;6
-2433683456;5;6
-2433748992;5;6
-2433781760;5;6
-2433814528;5;6
-2433339392;5;6
-2433683456;5;6
-2433716224;5;6
-2433748992;5;6
-2433781760;5;6
-2433466368;5;6
-2433556480;5;6
-2433589248;5;6
-2433589248;5;6
-2433654784;5;6
-2433687552;5;6
-2433523712;5;6
-2433556480;5;6
-2433589248;5;6
-2433654784;5;6
-2433527808;5;6
-2433777664;5;6
-2433810432;5;6
-2433843200;5;6
-2433875968;5;6
-2433654784;5;6
-2433490944;5;6
-2433556480;5;6
-2433622016;5;6
-2433622016;5;6
-2433527808;5;6
-2433847296;5;6
-2433581056;5;6
-2433613824;5;6
-2433613824;5;6
-2433646592;5;6
-2433425408;5;6
-2433294336;5;6
-2433392640;5;6
-2433392640;5;6
-2433331200;5;6
-2433515520;5;6
-2433581056;5;6
-2433646592;5;6
-2433679360;5;6
-2433294336;5;6
-2433294336;5;6
-2433327104;5;6
-2433425408;5;6
-2433261568;5;6
-2433708032;5;6
-2433708032;5;6
-2433773568;5;6
-2433839104;5;6
-2433642496;5;6
-2432471040;5;6
-2432503808;5;6
-2432188416;5;6
-2431991808;5;6
-2432024576;5;6
-2432057344;5;6
-2433966080;5;6
-2433769472;5;6
-2433835008;5;6
-2433835008;5;6
-2433613824;5;6
-2433646592;5;6
-2433548288;5;6
-2433581056;5;6
-2433232896;5;6
-2433486848;5;6
-2433552384;5;6
-2433421312;5;6
-2433454080;5;6
-2433454080;5;6
-2433773568;5;6
-2433806336;5;6
-2433642496;5;6
-2433642496;5;6
-2433232896;5;6
-2433425408;5;6
-2433458176;5;6
-2433261568;5;6
-2433327104;5;6
-2433327104;5;6
-2432757760;5;6
-2432757760;5;6
-2432626688;5;6
-2432659456;5;6
-2432692224;5;6
-2432692224;5;6
-2433519616;5;6
-2433421312;5;6
-2433486848;5;6
-2433486848;5;6
-2433519616;5;6
-2433900544;5;6
-2433769472;5;6
-2433867776;5;6
-2433867776;5;6
-2433425408;5;6
-2433261568;5;6
-2433327104;5;6
-2433359872;5;6
-2433359872;5;6
-2432626688;5;6
-2433581056;5;6
-2433581056;5;6
-2433646592;5;6
-2433679360;5;6
-2433548288;5;6
-2433548288;5;6
-2433613824;5;6
-2433679360;5;6
-2433646592;5;6
-2432786432;5;6
-2433454080;5;6
-2433519616;5;6
-2433552384;5;6
-2433552384;5;6
-2433294336;5;6
-2433581056;5;6
-2433646592;5;6
-2433646592;5;6
-2433515520;5;6
-2433007616;5;6
-2433327104;5;6
-2433327104;5;6
-2433294336;5;6
-2433261568;5;6
-2433548288;5;6
-2433613824;5;6
-2433613824;5;6
-2433646592;5;6
-2433548288;5;6
-2432786432;5;6
-2433200128;5;6
-2433167360;5;6
-2433265664;5;6
-2433298432;5;6
-2433548288;5;6
-2433581056;5;6
-2433613824;5;6
-2433646592;5;6
-2433679360;5;6
-2432532480;5;6
-2433454080;5;6
-2433519616;5;6
-2433552384;5;6
-2433552384;5;6
-2433548288;5;6
-2433548288;5;6
-2433613824;5;6
-2433613824;5;6
-2433679360;5;6
-2433515520;5;6
-2433548288;5;6
-2433646592;5;6
-2433548288;5;6
-2433708032;5;6
-2433708032;5;6
-2433773568;5;6
-2433839104;5;6
-2433642496;5;6
-2433327104;5;6
-2433359872;5;6
-2433425408;5;6
-2433425408;5;6
-2433261568;5;6
-2432913408;5;6
-2433232896;5;6
-2433298432;5;6
-2433134592;5;6
-2433167360;5;6
-2432946176;5;6
-2433359872;5;6
-2433425408;5;6
-2433294336;5;6
-2433294336;5;6
-2432978944;5;6
-2433613824;5;6
-2433515520;5;6
-2433581056;5;6
-2433581056;5;6
-2433392640;5;6
-2433425408;5;6
-2433261568;5;6
-2433327104;5;6
-2433327104;5;6
-2433646592;5;6
-2433712128;5;6
-2433548288;5;6
-2433581056;5;6
-2433486848;5;6
-2433425408;5;6
-2433261568;5;6
-2433294336;5;6
-2433359872;5;6
-2433359872;5;6
-2432536576;5;6
-2432372736;5;6
-2432438272;5;6
-2432471040;5;6
-2432471040;5;6
-2432282624;5;6
-2433548288;5;6
-2433613824;5;6
-2433581056;5;6
-2433679360;5;6
-2433712128;5;6
-2433515520;5;6
-2433581056;5;6
-2433646592;5;6
-2433712128;5;6
-2433548288;5;6
-2433581056;5;6
-2433613824;5;6
-2433646592;5;6
-2433515520;5;6
-2433388544;5;6
-2433486848;5;6
-2433486848;5;6
-2433519616;5;6
-2433421312;5;6
-2433294336;5;6
-2433327104;5;6
-2433327104;5;6
-2433392640;5;6
-2433392640;5;6
-2433458176;5;6
-2432819200;5;6
-2432851968;5;6
-2432884736;5;6
-2432917504;5;6
-2432245760;5;6
-2432024576;5;6
-2433486848;5;6
-2433486848;5;6
-2433585152;5;6
-2433388544;5;6
-2432692224;5;6
-2433232896;5;6
-2433331200;5;6
-2433134592;5;6
-2433134592;5;6
-2433232896;5;6
-2433613824;5;6
-2433679360;5;6
-2433515520;5;6
-2433548288;5;6
-2433359872;5;6
-2433486848;5;6
-2433552384;5;6
-2433585152;5;6
-2433454080;5;6
-2433613824;5;6
-2433646592;5;6
-2433646592;5;6
-2433548288;5;6
-2433548288;5;6
-2433359872;5;6
-2433392640;5;6
-2433425408;5;6
-2433294336;5;6
-2433294336;5;6
-2432962560;5;6
-2433261568;5;6
-2433327104;5;6
-2433359872;5;6
-2433392640;5;6
-2433519616;5;6
-2433552384;5;6
-2433421312;5;6
-2433454080;5;6
-2432819200;5;6
-2433425408;5;6
-2433458176;5;6
-2433294336;5;6
-2433392640;5;6
-2433679360;5;6
-2433679360;5;6
-2433548288;5;6
-2433613824;5;6
-2433486848;5;6
-2433425408;5;6
-2433261568;5;6
-2433327104;5;6
-2433327104;5;6
-2433327104;5;6
-2432659456;5;6
-2433007616;5;6
-2433007616;5;6
-2433073152;5;6
-2433073152;5;6
-2433011712;5;6
-2432917504;5;6
-2432720896;5;6
-2432819200;5;6
-2432851968;5;6
-2432851968;5;6
-2433679360;5;6
-2433712128;5;6
-2433548288;5;6
-2433646592;5;6
-2433425408;5;6
-2433712128;5;6
-2433548288;5;6
-2433581056;5;6
-2433646592;5;6
-2432757760;5;6
-2433712128;5;6
-2433548288;5;6
-2433548288;5;6
-2433646592;5;6
-2433712128;5;6
-2433548288;5;6
-2433581056;5;6
-2433613824;5;6
-2433646592;5;6
-2432880640;5;6
-2433454080;5;6
-2433421312;5;6
-2433486848;5;6
-2433585152;5;6
-2433007616;5;6
-2433232896;5;6
-2433265664;5;6
-2433298432;5;6
-2433101824;5;6
-2432913408;5;6
-2433613824;5;6
-2433613824;5;6
-2433712128;5;6
-2433515520;5;6
-2433200128;5;6
-2433454080;5;6
-2433486848;5;6
-2433585152;5;6
-2433421312;5;6
-2432946176;5;6
