memory_free;r_a1;r_a2
1520058368;3;3
1519992832;3;3
1520058368;3;3
1520033792;3;3
1519992832;3;3
1519992832;3;3
1520537600;3;3
1520562176;3;3
1520529408;3;3
1520693248;3;3
1520910336;3;3
1520914432;3;3
1520975872;3;3
1521008640;3;3
1521582080;3;3
1521582080;3;3
1519673344;3;3
1519480832;3;3
1519554560;3;3
1519644672;3;3
1519652864;3;3
1519673344;3;3
1519673344;3;3
1519640576;3;3
1519812608;3;3
1519648768;4;3
1577865216;4;3
1532583936;4;3
1528172544;4;3
1530400768;4;3
1587281920;4;3
1729519616;4;3
1741750272;4;3
1744715776;4;3
1744707584;4;3
1743179776;4;3
1743241216;4;3
1743200256;4;3
1743228928;4;3
1743327232;4;3
1743777792;4;3
1744351232;4;3
1744310272;4;3
1744416768;4;3
1744310272;4;3
1744756736;4;3
1744789504;4;3
1744764928;4;3
1744658432;4;3
1744752640;4;3
1744568320;4;3
1744670720;4;3
1744531456;4;3
1744596992;4;3
1744539648;4;3
1744670720;4;3
1744564224;4;3
1744822272;4;3
1744822272;4;3
1744625664;4;3
1744506880;4;3
1744658432;4;3
1744797696;4;3
1744699392;4;3
1744797696;4;3
1744617472;4;3
1744789504;4;3
1744691200;4;3
1744699392;4;3
1744658432;4;3
1744695296;4;3
1744596992;4;3
1744670720;4;3
1744670720;4;3
1744670720;4;3
1744531456;4;3
1744596992;4;3
1744637952;4;3
1744781312;4;3
1744723968;4;3
1744822272;4;3
1744756736;4;3
1744756736;4;3
1744650240;4;3
1744797696;4;3
1744723968;4;4
1772957696;4;4
1794191360;4;4
1752354816;4;4
1752436736;4;4
1801478144;4;4
1851367424;4;4
1971326976;4;4
1964490752;4;4
1966657536;4;4
1966997504;4;4
1966968832;4;4
1966837760;4;4
1966870528;4;4
1967009792;4;4
1967067136;4;4
1967509504;4;4
1967542272;4;4
1967419392;4;4
1967583232;4;4
1967570944;4;4
1967710208;4;4
1967636480;4;4
1967669248;4;4
1967603712;4;4
1967669248;4;4
1967636480;4;4
1967702016;4;4
1967812608;4;4
1967763456;4;4
1967673344;4;4
1967697920;4;4
1967857664;4;4
1967833088;4;4
1967890432;4;4
1967800320;4;4
1967730688;4;4
1967665152;4;4
1967796224;4;4
1967730688;4;4
1967964160;4;4
1967857664;4;4
1967865856;4;4
1967955968;4;4
1968017408;4;4
1967923200;4;4
1967955968;4;4
1967824896;4;4
1967955968;4;4
1967890432;4;4
1967824896;4;4
1967857664;4;4
1967833088;4;4
1967767552;4;4
1967890432;4;4
1967824896;4;4
1967984640;4;4
1968050176;4;4
1968050176;4;4
1968033792;4;4
2010853376;5;4
2027012096;5;4
1979846656;5;4
1976963072;5;4
2019033088;5;4
1977024512;5;4
1977024512;5;4
2084417536;5;4
2178445312;5;4
2188419072;5;4
