memory_free;r_a1;r_a2
40620032;4;3
40620032;4;3
40620032;4;3
40779776;4;3
40812544;4;3
40779776;4;3
40747008;4;3
40747008;4;3
40779776;4;3
40779776;4;3
40812544;4;3
41033728;4;3
41000960;4;3
41000960;4;3
40968192;4;3
40587264;4;3
40783872;4;4
40751104;4;4
40751104;4;4
40751104;4;4
40718336;4;4
40718336;4;4
40751104;4;4
40718336;4;4
40652800;4;4
40685568;4;4
40718336;4;4
40652800;4;4
40685568;4;4
40620032;4;4
40620032;4;4
41066496;4;4
41000960;4;4
40652800;4;4
40620032;4;4
40620032;4;4
40620032;4;4
40587264;4;4
40620032;4;4
40910848;4;4
40714240;4;4
41271296;4;4
41271296;4;4
41431040;4;4
41398272;4;4
41431040;4;4
41398272;4;4
41332736;4;4
41365504;4;4
41398272;4;4
41332736;4;4
41492480;4;4
41078784;4;4
41111552;4;4
41046016;4;4
41054208;4;4
41054208;4;4
41021440;4;4
41021440;4;4
41275392;4;4
41242624;4;4
41275392;4;4
41275392;4;4
41242624;4;4
41275392;4;4
41406464;4;4
41373696;4;4
41406464;4;4
41406464;4;4
41439232;4;4
41279488;4;4
41246720;4;4
41312256;4;4
41312256;4;4
41279488;4;4
41279488;4;4
41246720;5;4
41279488;5;4
41246720;5;4
41246720;5;4
41312256;5;4
41246720;5;4
41246720;5;4
41213952;5;4
41213952;5;4
41213952;5;4
41340928;5;4
41340928;5;4
41308160;5;4
41340928;5;4
41435136;5;4
41435136;5;4
41467904;5;4
41435136;5;4
41689088;5;4
41656320;5;4
41656320;5;4
41689088;5;4
41533440;5;4
41566208;5;4
41566208;5;4
41533440;5;4
41693184;5;4
41660416;5;4
41660416;5;4
41660416;5;4
41660416;5;4
41627648;5;4
41693184;5;4
41627648;5;4
41627648;5;4
41594880;5;4
41594880;5;4
41594880;5;4
41848832;5;4
41848832;5;4
41848832;5;4
41816064;5;4
41308160;5;4
41275392;5;4
41275392;5;4
41275392;5;4
41242624;5;4
41566208;5;4
41533440;5;4
41566208;5;4
41533440;5;4
41754624;5;4
41820160;5;4
41754624;5;4
41820160;5;4
41787392;5;4
41754624;5;4
41754624;5;4
41787392;5;4
41754624;5;4
41820160;5;4
41754624;5;5
41787392;5;5
42041344;5;5
42008576;5;5
41406464;5;5
41373696;5;5
41373696;5;5
41373696;5;5
41373696;5;5
41340928;5;5
41627648;5;5
41594880;5;5
41594880;5;5
41562112;5;5
41754624;5;5
41721856;5;5
41689088;5;5
41754624;5;5
41467904;5;5
41435136;5;5
41467904;5;5
41435136;5;5
41467904;5;5
41435136;5;5
41402368;5;5
41435136;5;5
41562112;5;5
41402368;5;5
41402368;5;5
41369600;5;5
41566208;5;5
41533440;5;5
41533440;5;5
41566208;5;5
41598976;5;5
41566208;5;5
41533440;5;5
41566208;5;5
41787392;5;5
41787392;5;5
41787392;5;5
41533440;5;5
41500672;5;5
41500672;5;5
41500672;5;5
41533440;5;5
41500672;5;5
41467904;5;5
41435136;5;5
41467904;5;5
41594880;5;5
41562112;5;5
41529344;5;5
41496576;5;5
41787392;5;5
41787392;5;5
41820160;5;5
41820160;5;5
41787392;5;5
41787392;5;5
41754624;6;5
41754624;6;5
41754624;6;5
41754624;6;5
41754624;6;5
41984000;6;5
42008576;6;5
41975808;6;5
41975808;6;5
41467904;6;5
41435136;6;5
41435136;6;5
41402368;6;5
41529344;6;5
41562112;6;5
41562112;6;5
41496576;6;5
41496576;6;5
41693184;6;5
41693184;6;5
41693184;6;5
41914368;6;5
41947136;6;5
39882752;6;5
39849984;6;5
39817216;6;5
39849984;6;5
41025536;6;5
41246720;6;5
41721856;6;5
41721856;6;5
41721856;6;5
41721856;6;5
41881600;6;5
41848832;6;5
41881600;6;5
41848832;6;5
41594880;6;5
41594880;6;5
41594880;6;5
41594880;6;5
41562112;6;5
41594880;6;5
41562112;6;5
41562112;6;5
41721856;6;5
41562112;6;5
41562112;6;5
41562112;6;5
41496576;6;5
41496576;6;5
41562112;6;5
41562112;6;5
41656320;6;5
41623552;6;5
41623552;6;5
41820160;6;5
41914368;6;5
41881600;6;5
41914368;6;5
41627648;6;6
41627648;6;6
41627648;6;6
41627648;6;6
41627648;6;6
41594880;6;6
41848832;6;6
41848832;6;6
41848832;6;6
41816064;6;6
41848832;6;6
41848832;6;6
41816064;6;6
41783296;6;6
41816064;6;6
41848832;6;6
41783296;6;6
41816064;6;6
41750528;6;6
41914368;6;6
41947136;6;6
41914368;6;6
41947136;6;6
41914368;6;6
41914368;6;6
41914368;6;6
42295296;6;6
42328064;6;6
42295296;6;6
39976960;6;6
39976960;6;6
39944192;6;6
39976960;6;6
41213952;6;6
41627648;6;6
41594880;6;6
41594880;6;6
41594880;6;6
41594880;6;6
41627648;6;6
41594880;6;6
41594880;6;6
41562112;6;6
41496576;6;6
41562112;6;6
41529344;6;6
41623552;6;6
41656320;6;6
41623552;6;6
41820160;6;6
41910272;6;6
41910272;6;6
41656320;6;6
41656320;6;6
41656320;6;6
41623552;6;6
41820160;6;6
41656320;6;6
42041344;6;6
42074112;6;6
42041344;7;6
41660416;7;6
41820160;7;6
41787392;7;6
41754624;7;6
41787392;7;6
41881600;7;6
41914368;7;6
41914368;7;6
41881600;7;6
40103936;7;6
40103936;7;6
40103936;7;6
40071168;7;6
40484864;7;6
41533440;7;6
41467904;7;6
41467904;7;6
41848832;7;6
41816064;7;6
41816064;7;6
41848832;7;6
41943040;7;6
41910272;7;6
41656320;7;6
41672704;7;6
41689088;7;6
41689088;7;6
41689088;7;6
41943040;7;6
41943040;7;6
41943040;7;6
41943040;7;6
41910272;7;6
41943040;7;6
41943040;7;6
41943040;7;6
41910272;7;6
41943040;7;6
41910272;7;6
41943040;7;6
42168320;7;6
42168320;7;6
42135552;7;6
42168320;7;6
42168320;7;6
42135552;7;6
42135552;7;6
42102784;7;6
42102784;7;6
42135552;7;6
42135552;7;6
40103936;7;6
40103936;7;6
40071168;7;6
40103936;7;6
40484864;7;6
41975808;7;6
42008576;7;6
41975808;7;6
41975808;7;7
41975808;7;7
41975808;7;7
41943040;7;7
41975808;7;7
41943040;7;7
41877504;7;7
42074112;7;7
42074112;7;7
42328064;7;7
42328064;7;7
42295296;7;7
42262528;7;7
42549248;7;7
42549248;7;7
42549248;7;7
42516480;7;7
42168320;7;7
42262528;7;7
42262528;7;7
42262528;7;7
42008576;7;7
42008576;7;7
42008576;7;7
41975808;7;7
41975808;7;7
42070016;7;7
42070016;7;7
42037248;7;7
42037248;7;7
42164224;7;7
42131456;7;7
42229760;7;7
42164224;7;7
42131456;7;7
42037248;7;7
42004480;7;7
42004480;7;7
42233856;7;7
42037248;7;7
42004480;7;7
42201088;7;7
42295296;7;7
42295296;7;7
42041344;7;7
42041344;7;7
42041344;7;7
42008576;7;7
42008576;7;7
42008576;7;7
42295296;7;7
42295296;7;7
42229760;7;7
42262528;7;7
41975808;7;7
42008576;7;7
41975808;7;7
41975808;7;7
42008576;7;7
41975808;7;7
41943040;8;7
41975808;8;7
42196992;8;7
42196992;8;7
42196992;8;7
42196992;8;7
42164224;8;7
42164224;8;7
42164224;8;7
42164224;8;7
42131456;8;7
42131456;8;7
42074112;8;7
42041344;8;7
42041344;8;7
42041344;8;7
42074112;8;7
42041344;8;7
42389504;8;7
42422272;8;7
42389504;8;7
42356736;8;7
42008576;8;7
41975808;8;7
41975808;8;7
42008576;8;7
42168320;8;7
42102784;8;7
42135552;8;7
42102784;8;7
42196992;8;7
42102784;8;7
42102784;8;7
42070016;8;7
42070016;8;7
42070016;8;7
42070016;8;7
42037248;8;7
42164224;8;7
42131456;8;7
42131456;8;7
42512384;8;7
42676224;8;7
42676224;8;7
42676224;8;7
42201088;8;7
42168320;8;7
42201088;8;7
42168320;8;7
42168320;8;7
42201088;8;7
42135552;8;7
42135552;8;7
42262528;8;7
42229760;8;7
42262528;8;7
42229760;8;7
42516480;8;7
42483712;8;7
42229760;8;7
42262528;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42164224;8;8
42164224;8;8
42258432;8;8
42291200;8;8
42418176;8;8
42385408;8;8
42549248;8;8
42614784;8;8
42037248;8;8
42070016;8;8
42037248;8;8
42070016;8;8
42004480;8;8
42233856;8;8
42201088;8;8
42201088;8;8
42422272;8;8
42299392;8;8
42262528;8;8
42262528;8;8
42295296;8;8
42262528;8;8
42262528;8;8
42262528;8;8
42389504;8;8
42356736;8;8
42356736;8;8
42356736;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42196992;8;8
42229760;8;8
42196992;8;8
42196992;8;8
42229760;8;8
42196992;8;8
42164224;8;8
42196992;8;8
42196992;8;8
42418176;8;8
40677376;8;8
40644608;8;8
40644608;8;8
40644608;8;8
41947136;8;8
42008576;8;8
42074112;8;8
42516480;8;8
42516480;8;8
42262528;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42229760;8;8
42196992;8;8
42229760;8;8
42229760;8;8
42229760;8;8
